,Unnamed: 0,IDcmpd,ID_zinc,ID_chemspider,smiles,chemical_name,common_name,formula,weight,origin,nature,family,sub_family,hydrophobicity_index,active_moeity,other_activities,active_or_inactive,refs,AUC_0t,AUC_tinf,Rareas,Kd,Ke,Kd_hld,Ke_hlt,MRT,Vd,Cl,Tmax,Cpmax,pk_method,PPD,PPD_method,internal_standard,effect_types,animal_models,animal_weights,administration_routes,Dose,ID_test_type,taxid_path,strains,active_inactivec,IC50micromol,IC50microgML,MEC,IC90,MIC,IC_totallysis,IC_pourc,pourcentage,ICpourc_positive,pourcentage_positive,EC50,LD50,ED50,GI50,survival_index,IC_surv,cell_type,host_cell,animal_model,nbr_animal,animal_weight,age,experimental_model,dose,administration_route,treatment_periode,evaluation_method,studied_parameters,positive_control,selectivity_index,IC50_positive,IC90_positivec,LD50_positive,EC50_positive,ED50_positive,negative_control,IC50_negative,leishmanicide_activitie,cytotoxicity_degree,result,positive_result,effect_type
792,803,678,,,COC1=CC=C(CC(N)C(N)CC2=CC=C(OC)C=C2)C=C1,,"1,2-Bis(p-methoxybenzyl)ethylenediamine",C18H24N2O2,300.402,,,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lmaj,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.3 microgML,,,,,,,,,,,
793,804,679,,,COc3ccc(CN2CCN(Cc1ccc(OC)cc1)C2)cc3,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidine",C19H24N2O2,312.413,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lamaz,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.4 mocrogML,,,,,,,,,,,
794,805,679,,,COc3ccc(CN2CCN(Cc1ccc(OC)cc1)C2)cc3,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidine",C19H24N2O2,312.413,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lmaj,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.3 microgML,,,,,,,,,,,
795,806,680,,,COc4ccc(CN2CCN(Cc1ccc(OC)cc1)C2c3ccccc3)cc4,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidines",C25H28N2O2,388.511,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lamaz,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.4 mocrogML,,,,,,,,,,,
796,807,680,,,COc4ccc(CN2CCN(Cc1ccc(OC)cc1)C2c3ccccc3)cc4,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidines",C25H28N2O2,388.511,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lmaj,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.3 microgML,,,,,,,,,,,
797,808,681,,,COc4ccc(CN2CCN(Cc1ccc(OC)cc1)C2c3ccc(OC)cc3)cc4,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidines",C26H30N2O3,418.5370000000001,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lamaz,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.4 mocrogML,,,,,,,,,,,
798,809,681,,,COc4ccc(CN2CCN(Cc1ccc(OC)cc1)C2c3ccc(OC)cc3)cc4,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidines",C26H30N2O3,418.5370000000001,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lmaj,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.3 microgML,,,,,,,,,,,
799,810,682,,,COc4ccc(CN2CCN(Cc1ccc(OC)cc1)C2c3ccccc3O)cc4,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidines",C25H28N2O3,404.5100000000001,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lamaz,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.4 mocrogML,,,,,,,,,,,
800,811,682,,,COc4ccc(CN2CCN(Cc1ccc(OC)cc1)C2c3ccccc3O)cc4,,"2-Substituted-1,3-Bis(p-
methoxybenzyl)imidazolidines",C25H28N2O3,404.5100000000001,,synthetic,Imidazolidine Derivative,,,,,,"10.1021/cr400552x;
    10.1100/tsw.2010.176",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,lmaj,,,,"6.7
",,,,,,,,,,,,,,,,,,,,,,,,,,,Amphotericin B,,0.3 microgML,,,,,,,,,,,
801,812,684,,,Cc3nc(c1ccccn1)nc(N2CCCC2)c3Cl,,,C14H15ClN4,274.7549999999999,,synthetic,Pyrimidine,Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
802,813,685,,,Cc3nc(c1ccccn1)nc(NCc2ccccc2)c3Cl,,,C17H15ClN4,310.788,,synthetic, Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
803,814,686,,,Cc3nc(c1ccccn1)nc(NCCc2ccccc2)c3Cl,,,C18H17ClN4,324.81499999999994,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
804,815,687,,,Cc3nc(c1ccccn1)nc(NCCCc2ccccc2)c3Cl,,,C19H19ClN4,338.842,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
805,816,688,,,Cc3nc(c1ccccn1)nc(CNCCc2ccccc2)c3Cl,,,C19H19ClN4,338.842,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
806,817,689,,,Cc3nc(c1ccccn1)nc(NCC2CCCCC2)c3Cl,,,C17H21ClN4,316.836,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
807,818,690,,,Cc3nc(c1ccccn1)nc(NCCC2CCCCC2)c3Cl,,,C18H23ClN4,330.86300000000006,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
808,819,691,,,Cc3nc(c1ccccn1)nc(NCCc2cccc(Cl)c2)c3Cl,,,C18H16Cl2N4,359.26,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
809,820,692,,,Cc3nc(c1ccccn1)nc(NCCc2ccc(Cl)cc2)c3Cl,,,C18H16Cl2N4,359.26,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
810,821,693,,,COc3ccc(CCNc2nc(c1ccccn1)nc(C)c2Cl)cc3,,2-pyridyl pyrimidine,C19H19ClN4O,354.8410000000001,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
811,822,694,,,Cc4nc(c1ccccn1)nc(NC3C/C\2=C(CC/C=C2)\C3)c4Cl,,2-pyridyl pyrimidine,C19H19ClN4,338.842,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
812,823,695,,,Cc3nc(c1ccccn1)nc(NCCCc2ccccc2)c3Cl,,2-pyridyl pyrimidine,C19H19ClN4,338.842,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
813,824,696,,,Cc4nc(c1ccccn1)nc(C3CCC(c2ccccc2)N3)c4Cl,,2-pyridyl pyrimidine,C20H19ClN4,350.85299999999995,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
814,825,697,,,Cc4nc(c1ccccn1)nc(C3CNC(Cc2ccccc2)C3)c4Cl,,,C21H21ClN4,364.88,,synthetic,pyrimidine,2-pyridyl pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
815,826,698,,,Cc3nc(c1ccccn1)nc(C2CCCN2)c3Cl.CCc1ccccc1,,,C22H25ClN4,380.92300000000006,,synthetic,pyrimidine,2-pyridyl pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
816,827,699,,,Cc3nc(c1ccccn1)nc(NCCNc2cc(C(F)(F)F)ccn2)c3Cl,,,C18H16ClF3N6,408.815,,synthetic,pyrimidine,2-pyridyl pyrimidine,,,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltefosine,,"0.7 micromol
",,,,,,,,,,,
817,828,701,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C(C)C)cc3,"6-Acetyl-5-(4-isopro 6-Acetyl-5-(4-isopropyl-phenyl)-1,3,7-trimethyl-5,8-pyl-phenyl)-1,3,7-trimethyl-5,8-dihydro-1H-pyrido[2,3-d]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C21H25N3O3,367.44900000000007,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,100,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
818,829,701,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C(C)C)cc3,"6-Acetyl-5-(4-isopro 6-Acetyl-5-(4-isopropyl-phenyl)-1,3,7-trimethyl-5,8-pyl-phenyl)-1,3,7-trimethyl-5,8-dihydro-1H-pyrido[2,3-d]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C21H25N3O3,367.44900000000007,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,100,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
819,830,702,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3," 6-Acetyl-5-(3,4-dichloro-phenyl)-1,3,7-trimethyl-5,8-
dihydro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,100,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
820,831,702,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3," 6-Acetyl-5-(3,4-dichloro-phenyl)-1,3,7-trimethyl-5,8-
dihydro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,100,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
821,832,703,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C#N)cc3,"6-Acetyl-1,3,7-trimethyl-2,4-dioxo-1,2,3,4,5,8-hexa-
hydro-pyrido[2,3-
d
]pyrimidine-5-yl-benzonitrile","Dihydropyrido[2,3-d]pyrimidine",C19H18N4O3,350.37800000000004,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,100,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
822,833,703,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C#N)cc3,"6-Acetyl-1,3,7-trimethyl-2,4-dioxo-1,2,3,4,5,8-hexa-
hydro-pyrido[2,3-
d
]pyrimidine-5-yl-benzonitrile","Dihydropyrido[2,3-d]pyrimidine",C19H18N4O3,350.37800000000004,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,88,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
823,834,704,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3cccc([NO2])c3," 6-Acetyl-1,3,7-trimethyl-5-(3-nitro-phenyl)-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",Invalid,,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,100,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
824,835,704,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3cccc([NO2])c3," 6-Acetyl-1,3,7-trimethyl-5-(3-nitro-phenyl)-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",Invalid,,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,82,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
825,836,705,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)cc3,"6-Acetyl-1,3,7-trimethyl-5-
p
-tolyl-5,8-dihydro-1
H
-
pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C19H21N3O3,339.39500000000004,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,97,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
826,837,705,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)cc3,"6-Acetyl-1,3,7-trimethyl-5-
p
-tolyl-5,8-dihydro-1
H
-
pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C19H21N3O3,339.39500000000004,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,80,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
827,838,706,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3," 6-Acetyl-5-(4-chloro-phe
nyl)-1,3,7-trimethyl-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,99,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
828,839,706,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3," 6-Acetyl-5-(4-chloro-phe
nyl)-1,3,7-trimethyl-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,93,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
829,840,707,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(F)cc3," 6-Acetyl-5-(4-fluoro-phenyl)-1,3,7-trimethyl-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C18H18FN3O3,343.358,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,97,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
830,841,707,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(F)cc3," 6-Acetyl-5-(4-fluoro-phenyl)-1,3,7-trimethyl-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C18H18FN3O3,343.358,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,89,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
831,842,708,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(Cl)cc3," 6-Acetyl-5-(4-chloro
-phenyl)-1,3,7
-trimethyl-1
H
-pyri-
do[2,3-
d
]pyrimidine-2,4-dion","Dihydropyrido[2,3-d]pyrimidine",C18H18ClN3O3,359.813,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,55,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
832,843,708,,,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(Cl)cc3," 6-Acetyl-5-(4-chloro
-phenyl)-1,3,7
-trimethyl-1
H
-pyri-
do[2,3-
d
]pyrimidine-2,4-dion","Dihydropyrido[2,3-d]pyrimidine",C18H18ClN3O3,359.813,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,32,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
833,844,709,,,CC(=O)C1=C(C)Nc2c(C1c1ccc(cc1)[N+]([O-])=O)c(=O)n(C)c(=O)n2C," 6-Acetyl-1,3,7-trimethyl-5-(4-nitro-phenyl-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C18H18N4O5,370.3650000000002,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,MHOM/IN/80/Dd-8,,,,,,,,50 microgML,100,,,,,,,,,,,,,,,,,,,,,Pentamidine,,,,,,,,,,,,,
834,845,709,,,CC(=O)C1=C(C)Nc2c(C1c1ccc(cc1)[N+]([O-])=O)c(=O)n(C)c(=O)n2C," 6-Acetyl-1,3,7-trimethyl-5-(4-nitro-phenyl-5,8-dihy-
dro-1
H
-pyrido[2,3-
d
]pyrimidine-2,4-dione","Dihydropyrido[2,3-d]pyrimidine",C18H18N4O5,370.3650000000002,,synthetic,pyrimidine,,,,,,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043",,,,,,,,,,0.000,,,,,,,,,,,,Intarcellular,ldono,,,,,,,,,50 microgML,89,,,,,,,,,,"mouse macrophage cell line
(J-774A.1)",,,,,,,,,,,,,,,,,,,,,,,,
835,846,714,,,COc3ccc(Nc2cc(/C=C/C1/C(C)=C\CCC1(C)C)nc(N)n2)cc3,,terpenyl pyrimidine,C22H28N4O,364.49300000000005,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,10 microgML,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,847,715,,,C/C1=C/CCC(C)(C)C1/C=C/c3cc(Nc2ccc(Cl)cc2)nc(N)n3,,terpenyl pyrimidine,C21H25ClN4,368.9120000000001,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,10 microgML,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,848,716,,,C/C1=C/CCC(C)(C)C1/C=C/c3cc(N2CCNCC2)nc(N)n3,,terpenyl pyrimidine,C19H29N5,327.4760000000001,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,1 microgML,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,849,717,,,C/C1=C/CCC(C)(C)C1/C=C/c3cc(N2CCCCC2)nc(N)n3,,terpenyl pyrimidine,C20H30N4,326.48800000000006,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,10 microgML,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,850,718,,,C/C1=C/CCC(C)(C)C1/C=C/c3cc(N2CCOCC2)nc(N)n3,,terpenyl pyrimidine,C19H28N4O,328.4600000000001,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,10 microgML,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,851,719,,,C/C1=C/CCC(C)(C)C1/C=C/c4cc(N3CCN(c2ccccc2)CC3)nc(N)n4,,terpenyl pyrimidine,C25H33N5,403.5740000000001,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,10 microgML,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,852,720,,,COc2cc(/C=C/C1/C(C)=C\CCC1(C)C)nc(N)n2,,terpenyl pyrimidine,C16H23N3O,273.37999999999994,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,10 microgML,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,853,721,,,CCOc2cc(/C=C/C1/C(C)=C\CCC1(C)C)nc(N)n2,,terpenyl pyrimidine,C17H25N3O,287.407,,synthetic,pyrimidine,,,,,,10.1021/cr400552x,,,,,,,,,,0.000,,,,,,,,,,,,Extracellular,ldono,,,,,,,,,5 microgML,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
