CompoundID,SMILES,Biological Activity,% Inhibition ,IC50(µM/ml) ,IC50(µg/ml),Weight,Origin,Formula,Common name,Nature,Family,Sub family,References,References_
144,CC(C)c3cc(=O)c1c(CCC2[C@](C)(C)CC=C[C@]12C)c3=O,Active,,0.18,,298.426,roots of Salvia cilicica (Lamiaceae),C20H28O2,"abieta-8,12-dien-11,14- dione",natural,terpenoid,diterpene,"10.1016/j.bmc.2013.11.048

",
135,CC[C@@H](O)C[C@H]1OC[C@@]1(OC(C)=O)C3CC(=O)[C@H](O)C2=C(C)[C@@H](C)C[C@](O)([C@H]2C)[C@H]3OC(=O)c4ccccc4,Active,,<5,,544.641,Taxus baccata (Taxaceae),C29H36O10,10-deacetylbaccatin III,natural,terpenoid,diterpene,"10.1016/j.bmc.2013.11.048

",
135,CC[C@@H](O)C[C@H]1OC[C@@]1(OC(C)=O)C3CC(=O)[C@H](O)C2=C(C)[C@@H](C)C[C@](O)([C@H]2C)[C@H]3OC(=O)c4ccccc4,Active,,0.07,,544.641,Taxus baccata (Taxaceae),C29H36O10,10-deacetylbaccatin III,natural,terpenoid,diterpene,"10.1016/j.bmc.2013.11.048

",
148,C[C@@H]5CC[C@]4(C(=O)O)CC[C@]1(C)C(=CC[C@@]2(C)[C@@]1(C)CC[C@@]3(C)[C@](C)(C)[C@H](O)CC[C@]23C)C4[C@H]5C,Active,,,,484.765,the bark of Jacaranda copaia,C32H52O3,The ursolic acid,natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048

",
149,C=C(C)[C@@H]4CC[C@]5(C=O)CC[C@]1(C)C(CC[C@@]3(C)[C@@]1(C)CC[C@@]2(C)[C@](C)(C)[C@H](O)CC[C@@]23C)C45,Active,,,,468.766,"the stem of Doliocarpus dentatus
(Dilleniaceae)",C30H48O2,betulinaldehyde,natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048

",
150,[H][C@@]13CC[C@@](C)([C@@H](CC)C(C)CC/C=C(C)\C(=O)O)[C@@H](C)C1=CCC2[C@](C)(C)C(=O)CC[C@@]23C ,Active,,13.7,,456.711,the leaves of Celaenododendron mexicanum (Euphorbiaceae),C30H48O3,"(24Z)-3-oxotirucalla-7,24-dien-26-oic acid",natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959397

",
151,C[C@@]5(C)CC[C@]4(C(=O)O)CC[C@]3(C)C(=CCC2[C@@]1(C)CCC[C@@](C)(C)C1CC[C@]23C)C4C5,Active,,18.8,,440.712,"the leaves
of Celaenododendron mexicanum (Euphorbiaceae)",C30H48O3,epi-oleanolic acid,natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048

",
152,[H][C@@]45CC1OC(=O)[C@H](OC(=O)C(C)CC)C2[C@@H](C)[C@@H](O)[C@@]3(O)OC[C@]12C3[C@@]4(C)[C@H](O)C(O)C=C5C,Active,,,0.035,480.554,Simaroubaceae family,C25H34O9,simalikalactone D,natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048
;10.1016/j.phytochem.2008.06.019",
153,[H][C@@]45CC1OC(=O)[C@H](CCCCCCCC)C2[C@H](C)[C@H](O)[C@]3(O)OCC12C3[C@@]4(C)[C@H](O)C(O)C=C5C,Active,,,,492.653,"species of Simaroubaceae family
",C28H44O7,15-beta-heptylchaparrinone,natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048
;10.1016/j.phytochem.2008.06.019",
154,C=C[C@]9(C)[C@@H](OC1OCC(OS)C(O)C1OC4OC(C)C(OC3CC(OC2OC(OC)C(O)C(OC)C2O)C(O)C(OC)O3)C(O)C4O)CC[C@]%10(C)C8=CC(O)C67C(=O)O[C@@](C)(C5CCC(C)(C)O5)[C@@]6(O)CC[C@@]7(C)C8CCC9%10,Active,,,,1147.337,the sea cucumber Actinopyga lecanora,C55H86O23S,"holothurins A
",natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960473

",
156,C=C6C=CC5[C@]4(C)CCC1[C@](C)([C@H](OC(C)=O)[C@H](OC(C)=O)[C@]3(C)[C@@]1(O)CC(=C)C2O[C@]23C(=O)C=O)C4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@]5(COC(C)=O)[C@@H](C)O6,Active,,,,784.852,Lophanthera lactescens,C41H52O15,"6alpha,7alpha,15beta,16beta,24-pentacetoxy-22a-carbo- metoxy-21b,22b-epoxy-18b-hydroxy-27,30-bisnor-3,4-secofrie- dela-1,20 (29)-dien-3,4 R-olide",natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960473

",
156,C=C6C=CC5[C@]4(C)CCC1[C@](C)([C@H](OC(C)=O)[C@H](OC(C)=O)[C@]3(C)[C@@]1(O)CC(=C)C2O[C@]23C(=O)C=O)C4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@]5(COC(C)=O)[C@@H](C)O6,Active,,0.5,,784.852,Lophanthera lactescens,C41H52O15,"6alpha,7alpha,15beta,16beta,24-pentacetoxy-22a-carbo- metoxy-21b,22b-epoxy-18b-hydroxy-27,30-bisnor-3,4-secofrie- dela-1,20 (29)-dien-3,4 R-olide",natural,terpenoid,triterpene,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960473

",
159,CC(C)(O)[C@@H](O)CCCC7[C@@H](O)C[C@@]8(C)C5C[C@H](O[C@H]1O[C@@H](O)[C@@H](O)C1O)C4[C@@](C)(C)[C@@H](O[C@@H]2OCC(O)[C@H](O)[C@@H]2OC[C@H]3O[C@@H](O)[C@H](O)C3O)CC[C@@]46C[C@@]56CC[C@]78C ,Active,,,13.2,861.032,Astragalus oleifolius,C43H72O17,oleifoliosides A,natural,saponin,,"10.1016/j.bmc.2013.11.048;
    10.1016/j.phytochem.2005.04.019

",
160,CC(C)(O)[C@@H](O)CCCC7[C@@H](O)C[C@@]8(C)C5C[C@H](OC1OC(CO)C(O)C(O)C1O)C4[C@@](C)(C)[C@@H](O[C@@H]2OCC(O)[C@H](O)[C@@H]2OC[C@H]3O[C@@H](O)[C@H](O)C3O)CC[C@@]46C[C@@]56CC[C@]78C,Active,,,13.7,905.085,Astragalus oleifolius,C45H76O18,"oleifoliosides B
",natural,saponin,,"10.1016/j.bmc.2013.11.048;
    10.1016/j.phytochem.2005.04.019

",
161,CC(C)(O)[C@@H](O)CCCC6[C@@H](O)C[C@@]7(C)C4C[C@H](OC1OC(CO)C(O)C(O)C1O)C3[C@@](C)(C)[C@@H](O[C@@H]2OCC(O)[C@H](O)[C@@H]2O)CC[C@@]35C[C@@]45CC[C@]67C ,Active,,,14.1,772.97,Astragalus oleifolius,C40H68O14,cyclocanthoside E,natural,saponin,,"10.1016/j.bmc.2013.11.048;
    10.1016/j.phytochem.2005.04.019

",
162,CC(=O)O[C@H]1[C@@H](O)C(O)CO[C@H]1O[C@H]8CC[C@]27C[C@]25CC[C@]4(C)[C@@H]([C@@]3(C)CC[C@@H](C(C)(C)O)O3)[C@@H](O)C[C@@]4(C)C5C[C@H](OC6OCC(O)C(O)C6O)C7[C@@]8(C)C,Active,,,"21.3
",796.992,Astragalus oleifolius,C43H70O15,"astragaloside II 
",natural,saponin,,"10.1016/j.bmc.2013.11.048;
    10.1016/j.phytochem.2005.04.019

",
163,CC7OC(O[C@H]1[C@@H](O)[C@H](O)[C@@H](O)OC1O[C@H]6CC[C@]5(C)C4CC=C3C2C[C@](C)(C)CC[C@]2(C(=O)O)CC[C@@]3(C)[C@]4(C)CCC5[C@]6(C)CO)CC(O)C7O  ,Inactive,,,,750.967,the leaves of Hedera helix (Araliaceae),C41H66O12,alpha-hederin,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960086",
164,CC7OC(O[C@H]1[C@@H](O)[C@H](O)[C@@H](O)OC1O[C@H]6CC[C@]5(C)C4CC=C3C2C[C@](C)(C)CC[C@]2(C(=O)O)CC[C@@]3(C)[C@]4(C)CCC5[C@@]6(C)C)CC(O)C7O  ,Active,,,"
",734.968,the leaves of Hedera helix (Araliaceae),C41H66O11,beta-hederin,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960086",
165,C[C@@]5(C)CC[C@]4(C(=O)O)CC[C@]3(C)C(=CCC2[C@@]1(C)CC[C@H](O)[C@@](C)(CO)C1CC[C@]23C)C4C5,Active,,,,472.71,the leaves of Hedera helix (Araliaceae),C30H48O4,hederagenin,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-960086",
166,CC8OC(O[C@H]2[C@@H](O)[C@H](OC1CC(O)C(O)C(CO)O1)[C@@H](O)OC2O[C@H]7CC[C@]6(C)C5CC=C4C3C[C@](C)(C)CC[C@]3(C(=O)O)CC[C@@]4(C)[C@]5(C)CCC6[C@@]7(C)C)CC(O)C8O,Active,,,,881.11,Hedera colchica,C47H76O15,"hederecolchiside-A1 
",natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1021/np0497088",
167,C=C[C@]5(C)CCC34CC[C@@]2(C)CC([C@@]1(C)CC[C@H](O)[C@@](C)(CO)C1CCC)C=CC2(OC3)C4C5 ,Inactive,,,,470.738,the leaves of Buddleja madagascariensis (Loganiaceae),C31H50O3,mimengoside-A,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1021/np0497088",
168,CC1CC[C@@]6(OC1)OC5CC4C3=CCC2=CC(=O)[C@@H](O)C[C@]2(C)C3C[C@H](O)[C@]4(C)C5[C@@H]6C,Active,,70.04,,442.596,the roots of Asparagus africanus (Liliaceae),C27H38O5,Muzanzagenin,natural,saponin,,"10.1016/j.bmc.2013.11.048

",
169,CC7=CCC6(C(=O)O)CCC5(C)C(CCC4C3(C)CC(O)C(OC1OC(CO)C(O)C(O)C1OC2CC(O)C(O)C(CO)O2)C(C)(C)C3CCC45C)C6C7C,Active,,15.4,,780.993,leaves of Careya arborea,C42H68O13,"3-O-b-D-glucopyranosyl-(1?2)-b-D-glucopyranosyl-2a,3b-dihydroxy-taraxast-20en-28-oic acid",natural,saponin,,"10.1016/j.bmc.2013.11.048

",
170,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H](O[C@H]2O[C@@H]3[C@H]([C@H]([C@H](O[C@H]3O[C@H]4[C@@H]([C@H](O[C@H]([C@@H]4O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)[C@H]6CC[C@@]7([C@H]8CC[C@]91[C@@H]2CC([C@H]([C@@H]([C@@]2([C@@H](C[C@]9([C@@]8(CC[C@H]7C6(C)C)C)C)O)[C@H](O1)O)OC(=O)/C=C/C1=CC=CC=C1)OC(=O)C1=CC=CC=C1)(C)C)C)C(=O)O)O)CO)O)O)C)O)O)O)O)O,Active,,0.005,,1517.669,Maesa balansae (Myrsinaceae),C76H108O31,mesabalide III,natural,saponin,,10.1016/j.bmc.2013.11.048,
171,C/C=C(C)/C(=O)O[C@@H]%10C[C@@]8(C)[C@]7(C)CCC6[C@@](C)(C)[C@@H](O[C@@H]4OC(C(=O)O)[C@H](O)C(O[C@@H]1OC(CO)[C@H](O)C(O)C1OC2OC(C)C(O)C(O)C2O[C@@H]3OC(C)[C@H](O)C(O)C3O)C4O[C@@H]5OC(CO)[C@H](O)C(O)C5O)CC[C@]6(C)C7CC[C@@]8%13OC%11%12C[C@](C)(C)[C@@H](O)[C@H](OC(=O)/C=C/c9ccccc9)[C@@]%10([C@H]%11O)C%12%13 ,Active,,0.009,,1523.673,Maesa balansae (Myrsinaceae),C75H110O32,mesabalide IV,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959531",
172,[H][C@]4%10CC[C@@]3(C)[C@@]([H])(CC2OC1(CC[C@H](C)CO1)[C@@H](C)[C@@]23[H])[C@]4(C)CCC9CC(O[C@@H]8OC(CO[C@H]5C[C@@H](O)C(O)C(CO)O5)[C@H](O[C@@H]7OC(CO[C@@H]6OC(C)[C@H](O)C(O)C6O)[C@H](O)C(O)C7O)C(O)C8O)CC[C@@]9%10C,Active,,1.09 and 1.25 respectively,,1047.239,Asparagus racemosus (Liliaceae),C52H86O21,racemoside A,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959531",
172,[H][C@]4%10CC[C@@]3(C)[C@@]([H])(CC2OC1(CC[C@H](C)CO1)[C@@H](C)[C@@]23[H])[C@]4(C)CCC9CC(O[C@@H]8OC(CO[C@H]5C[C@@H](O)C(O)C(CO)O5)[C@H](O[C@@H]7OC(CO[C@@H]6OC(C)[C@H](O)C(O)C6O)[C@H](O)C(O)C7O)C(O)C8O)CC[C@@]9%10C,Active,,0.16 and 0.15 respectively,,1047.239,Asparagus racemosus (Liliaceae),C52H86O21,racemoside A,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-959531",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,>100,,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,2.4,,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,1.1,,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,"7.6
",,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,"2.1
",,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,1.7,,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,1.6,,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,"1.5
",,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,65.8,,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
173,COC(=O)C15CCC(C)C(C)C1C4=CCC3C2CCC(O)C(C)(C)C2(C)CCC3(C)C4(C(=O)O)CC5,Active,,"3.1
",,500.72,Nauclea diderrichii (Rubiaceae),C31H48O5,quinovic acid glycosides,natural,saponin,,"10.1016/j.bmc.2013.11.048
;10.1055/s-2006-951726",
182,[H][C@@]23CCC1=CC(=O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H](CC(=C)CC/C=C(C)/C)CC[C@@]34[H],Active,,1.4-14.5,,394.643,Mexican plant Pentalinon andrieuxii,C28H42O,"cholest-4,20,24-trien-3-one",natural,sterol,,"10.1016/j.bmc.2013.11.048

",
183,[H][C@@]23CCC1=CC(=O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H](C[C@H](C)CCC(=C)C(C)C)CC[C@@]34[H] ,Active,,1.4-14.5,,410.686,Mexican plant Pentalinon andrieuxii,C29H46O,"24-methylcholest-4,24(28)-dien-3-one",natural,sterol,,"10.1016/j.bmc.2013.11.048

",
184,[H][C@@]23CCC1=CC(=O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H](C[C@H](C)CCCC(C)C)CC[C@@]34[H] ,Active,,1.4-14.5,,398.675,Mexican plant Pentalinon andrieuxii,C27H44O,cholest-4-en-3-one,natural,sterol,,"10.1016/j.bmc.2013.11.048

",
185,[H][C@@]23CC=C1C[C@@H](O)CC[C@]1(C)[C@@]2([H])CC[C@]4(C)[C@@H](CC(=C)CC/C=C(C)/C)CC[C@@]34[H] ,Active,,1.4-14.5,,396.659,Mexican plant Pentalinon andrieuxii,C28H44O,"cholest-5,20,24-trien-3b-ol",natural,sterol,,"10.1016/j.bmc.2013.11.048

",
186,[H][C@@]12CC=C(C(C)=O)[C@@]1(C)[C@H](O)C[C@@]4([H])[C@@]2([H])CCC3=CC(=O)CC[C@@]34C,Active,,0.03,,328.452,Mexican plant Pentalinon andrieuxii,C21H28O3,"6,7-dihydroneridienone 
",natural,sterol,,"10.1016/j.bmc.2013.11.048

",
187,[H][C@@]23C=CC1=CC(=O)CC[C@]1(C)[C@@]2([H])C[C@@H](O)[C@]4(C)C(C(C)=O)=CC[C@@]34[H],Active,,1.4-14.5,,326.436,Mexican plant Pentalinon andrieuxii,C21H26O3,neridienone,natural,sterol,,"10.1016/j.bmc.2013.11.048

",
188,C/C(C)=C\CC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O ,Inactive,,,,328.496,Peperomia galoides,C22H32O2,Grifolin,natural,Phenolic,Simple phenol,"10.1016/j.bmc.2013.11.048

",
189,C/C(C)=C\CC/C(C)=C/Cc1c(O)cc(C)c(C/C=C(C)/C)c1O,Active,,,,328.496,Peperomia galoides,C22H32O2,piperogalin,natural,Phenolic,Simple phenol,"10.1016/j.bmc.2013.11.048

",
192,O=c3c(O[C@@H]1O[C@H]([C@H](O)CO)[C@H](O)[C@H]1O)c(c2ccc(O)c(O)c2)oc4cc(O)cc(O)c34,Active,,,,464.379,,C21H20O12,isoquercitrin,natural,phenolics,flavonoide,"10.1016/j.bmc.2013.11.048
;10.1016/j.exppara.2012.01.015",
193,COc3ccc([C@@H]2COc1c(ccc(O)c1C/C=C(C)\C)C2)c(OC)c3O,Active,,6.9,,370.445,Smirnowia iranica,C22H26O5,8-prenylmucronulatol,natural,phenolics,flavonoide,"10.1016/j.bmc.2013.11.048

",
194,COc4ccc([C@@H]3COc2c(ccc1OC(C)(C)C=Cc12)C3)c(OC)c4O,Active,,22.9,,368.429,Smirnowia iranica,C22H24O5,"glyasperin H 
",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
195,COc4ccc([C@@H]3COc1c(ccc2occc12)C3)c(OC)c4O,Active,,25.3,,326.348,Smirnowia iranica,C19H18O5,smiranicin,natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
196,O=c2cc(c1ccc(O)c(O)c1)oc3cc(O)cc(O)c23,Active,,12.5,,286.239,Vitex negundo (Verbenaceae) and Fagopyrum esculentum (Polygonaceae),C15H10O6,luteolin,natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
197,COc3cc(O)c2C(=O)C[C@@H](c1ccc(O)cc1)Oc2c3,Active,,,51.89,286.283,the leaves of Baccharis retusa,C16H14O5,"sakuranetin
",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048
;10.1016/j.exppara.2011.11.002

",
197,COc3cc(O)c2C(=O)C[C@@H](c1ccc(O)cc1)Oc2c3,Active,,,45.12,286.283,the leaves of Baccharis retusa,C16H14O5,"sakuranetin
",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048
;10.1016/j.exppara.2011.11.002

",
197,COc3cc(O)c2C(=O)C[C@@H](c1ccc(O)cc1)Oc2c3,Active,,,38.41,286.283,the leaves of Baccharis retusa,C16H14O5,"sakuranetin
",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048
;10.1016/j.exppara.2011.11.002

",
197,COc3cc(O)c2C(=O)C[C@@H](c1ccc(O)cc1)Oc2c3,Active,,,52.6,286.283,the leaves of Baccharis retusa,C16H14O5,"sakuranetin
",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048
;10.1016/j.exppara.2011.11.002

",
197,COc3cc(O)c2C(=O)C[C@@H](c1ccc(O)cc1)Oc2c3,Active,,,43.66,286.283,the leaves of Baccharis retusa,C16H14O5,"sakuranetin
",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048
;10.1016/j.exppara.2011.11.002

",
198,Oc3ccc(C2CCc1c(O)cc(O)cc1O2)cc3 ,Inactive,,,,258.273,Amazonian shrub Faramea guianesis,C15H14O4,"5,7,4' -trihydroxyflavan",natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
199,O=c5cc(c4ccc(O)c(c2c(O)cc(O)c3c(=O)cc(c1ccc(O)cc1)oc23)c4)oc6cc(O)cc(O)c56 ,Inactive,,,,538.464,the leaves of Celanodendron mexicanum,C30H18O10,amentoflavone,natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
200,COOc6ccc(c5cc(=O)c4c(O)cc(O)c(c3cc(c2cc(=O)c1c(O)cc(O)cc1o2)ccc3O)c4o5)cc6 ,Inactive,,,,568.49,the leaves of Celanodendron mexicanum,C31H20O10,podocarpusflavone A,natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
201,COOc6ccc(c5cc(=O)c4c(O)cc(O)c(c3cc(c2cc(=O)c1c(O)cc(OOC)cc1o2)ccc3O)c4o5)cc6,Active,,,,598.516,the leaves of Celanodendron mexicanum,C32H22O10,podocarpusflavone B,natural,phenolics,flavonoid,"10.1016/j.bmc.2013.11.048

",
202,O=c2c(=Cc1ccc(O)c(O)c1)oc3cc(O)ccc23 ,Inactive,,,,270.24,,C15H10O5,sulfuretin,natural,phenolics,aurone,"10.1016/j.bmc.2013.11.048

",
204,COc2cc(O)c(C(=O)/C=C/c1ccccc1)c(O)c2 ,Active,,1.9,,270.284,Piper aduncum,C16H14O4,"2',6'-dihydroxy-4'-methoxychalcone 
",natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
204,COc2cc(O)c(C(=O)/C=C/c1ccccc1)c(O)c2 ,Active,,89,,270.284,Piper aduncum,C16H14O4,"2',6'-dihydroxy-4'-methoxychalcone 
",natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
205,COc2cc(O)c(C(=O)CCc1ccccc1)c(O)c2 ,Active,,99.23,,272.3,Piper elongatum,C16H16O4,dihydrochalcone,natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
205,COc2cc(O)c(C(=O)CCc1ccccc1)c(O)c2 ,Active,,56.23,,272.3,Piper elongatum,C16H16O4,dihydrochalcone,natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
205,COc2cc(O)c(C(=O)CCc1ccccc1)c(O)c2 ,Active,,77.92,,272.3,Piper elongatum,C16H16O4,dihydrochalcone,natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
206,COc2cc(O)c(C(=O)CCc1ccc(O)cc1)c(O)c2 ,Active,,21.86,,288.299,Piper elongatum,C16H16O5,dihydrochalcone,natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
206,COc2cc(O)c(C(=O)CCc1ccc(O)cc1)c(O)c2 ,Active,,13.19,,288.299,Piper elongatum,C16H16O5,dihydrochalcone,natural,phenolics,chalcone,"10.1016/j.bmc.2013.11.048

",
207,CCN(CC)c2ccc1c(C)cc(=O)oc1c2,Active,,,,231.295,C. brasiliense,C14H17NO2,coumarin,natural,phenolics,"coumarin
","10.1016/j.bmc.2013.11.048;
    /S0100-879X2004001200010

",
208,C/C(C)=C/CC/C(C)=C/COc2ccc1ccc(=O)oc1c2 ,Inactive,,,,298.382,Esenbeckia febrifuga (Rutaceae),C19H22O3,7-geranyloxycoumarin,natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048

",
209,[H][C@@]3(CC)Oc1c(c(=O)oc2cccc(C)c12)[C@]3(C)CC(=O)C4OC4(C)C ,Active,,37,,356.418,Vernonia brachycalyx (Asteraceae),C21H24O5,"2-epicycloisobrachycoumarinone  
",natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1021/np970030o",
210,CC[C@@]3(C)Oc1c(c(=O)oc2cccc(C)c12)[C@]3(C)CC(=O)C4OC4(C)C,Active,,13.4,,370.445,Vernonia brachycalyx (Asteraceae),C22H26O5,cycloisobrachycoumarinone,natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1021/np970030o",
213,C/C(C)=C/3CC[C@H](C)[C@](C)(Oc2ccc1ccc(=O)oc1c2)[C@H]3CCC(=O)O,Active,,164.8,,384.472,Ferula szowitsiana (Apiaceae),C24H30O5,galbanic acid,natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1016/j.biopha.2008.08.024",
215,CCCc1cc(=O)oc2c(C(=O)C(C)CC)c(O)c(C/C=C(C)\C)c(O)c12,Active,,30.1,,372.461,,C22H28O5,mammea B/BB,natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1016/j.biopha.2008.08.024",
216,CCC(C)C(=O)c2c(O)c(CCC(C)C)c(O)c3c(c1ccccc1)cc(=O)oc23 ,Active,,0.9,,408.494,,C25H28O5,"5,7-dihydroxy-8-(2-methylbutanoyl)-6-(3-methylbutyl)-4-phenyl-chroman-2-on",natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1016/j.biopha.2008.08.024",
216,CCC(C)C(=O)c2c(O)c(CCC(C)C)c(O)c3c(c1ccccc1)cc(=O)oc23 ,Active,,0.6,,408.494,,C25H28O5,"5,7-dihydroxy-8-(2-methylbutanoyl)-6-(3-methylbutyl)-4-phenyl-chroman-2-on",natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1016/j.biopha.2008.08.024",
217,CCC(C)C(=O)c2c(O)c(C/C=C(C)\C)c(O)c3c(c1ccccc1)cc(=O)oc23,Active,,2.4,,406.478,,C25H26O5,"7-hydroxy-5-methoxy-8-(2-methylbutanoyl)-6-(3-methylbut-2-en-1-yl)-4 phenylcoumarin
",natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1016/j.biopha.2008.08.024",
217,CCC(C)C(=O)c2c(O)c(C/C=C(C)\C)c(O)c3c(c1ccccc1)cc(=O)oc23,Active,,34,,406.478,,C25H26O5,"7-hydroxy-5-methoxy-8-(2-methylbutanoyl)-6-(3-methylbut-2-en-1-yl)-4 phenylcoumarin
",natural,phenolics,coumarin,"10.1016/j.bmc.2013.11.048
;10.1016/j.biopha.2008.08.024",
