,smiles,common_name,IC50micromol,IC50microgML,formula,weight,origin,nature,family,sub_family,active_or_inactive,refs
816,Cc3nc(c1ccccn1)nc(CNCCc2ccccc2)c3Cl,,0.32,,C19H19ClN4,338.842,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
817,Cc3nc(c1ccccn1)nc(NCC2CCCCC2)c3Cl,,0.31,,C17H21ClN4,316.836,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
818,Cc3nc(c1ccccn1)nc(NCCC2CCCCC2)c3Cl,,0.26,,C18H23ClN4,330.86300000000006,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,active,"10.1021/cr400552x;
10.1016/j.bmcl.2008.11.098"
819,Cc3nc(c1ccccn1)nc(NCCc2cccc(Cl)c2)c3Cl,,0.44,,C18H16Cl2N4,359.26,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
820,Cc3nc(c1ccccn1)nc(NCCc2ccc(Cl)cc2)c3Cl,,0.45,,C18H16Cl2N4,359.26,,synthetic,Pyrimidine,2-Pyridyl Pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
821,COc3ccc(CCNc2nc(c1ccccn1)nc(C)c2Cl)cc3,2-pyridyl pyrimidine,0.43,,C19H19ClN4O,354.8410000000001,,synthetic,pyrimidine,,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
822,Cc4nc(c1ccccn1)nc(NC3C/C\2=C(CC/C=C2)\C3)c4Cl,2-pyridyl pyrimidine,0.42,,C19H19ClN4,338.842,,synthetic,pyrimidine,,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
825,Cc4nc(c1ccccn1)nc(C3CNC(Cc2ccccc2)C3)c4Cl,,0.63,,C21H21ClN4,364.88,,synthetic,pyrimidine,2-pyridyl pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
826,Cc3nc(c1ccccn1)nc(C2CCCN2)c3Cl.CCc1ccccc1,,0.38,,C22H25ClN4,380.92300000000006,,synthetic,pyrimidine,2-pyridyl pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
827,Cc3nc(c1ccccn1)nc(NCCNc2cc(C(F)(F)F)ccn2)c3Cl,,0.28,,C18H16ClF3N6,408.81499999999994,,synthetic,pyrimidine,2-pyridyl pyrimidine,active,"10.1021/cr400552x;
    10.1016/j.bmcl.2008.11.098"
828,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C(C)C)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C21H25N3O3,367.44900000000007,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
829,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C(C)C)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C21H25N3O3,367.44900000000007,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
830,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3,"Dihydropyrido[2,3-d]pyrimidine",,,C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
831,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3,"Dihydropyrido[2,3-d]pyrimidine",,,C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
832,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C#N)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C19H18N4O3,350.37800000000004,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
833,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C#N)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C19H18N4O3,350.37800000000004,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
834,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3cccc([NO2])c3,"Dihydropyrido[2,3-d]pyrimidine",,,Invalid,,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
835,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3cccc([NO2])c3,"Dihydropyrido[2,3-d]pyrimidine",,,Invalid,,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
836,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C19H21N3O3,339.39500000000004,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
837,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C19H21N3O3,339.39500000000004,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
838,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3,"Dihydropyrido[2,3-d]pyrimidine",,,C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
839,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(C)c(C)c3,"Dihydropyrido[2,3-d]pyrimidine",,,C20H23N3O3,353.4220000000001,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
840,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(F)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C18H18FN3O3,343.358,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
841,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(F)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C18H18FN3O3,343.358,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
842,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(Cl)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C18H18ClN3O3,359.813,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
843,CC(=O)/C2=C(C)/Nc1c(c(=O)n(C)c(=O)n1C)C2c3ccc(Cl)cc3,"Dihydropyrido[2,3-d]pyrimidine",,,C18H18ClN3O3,359.813,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
844,CC(=O)C1=C(C)Nc2c(C1c1ccc(cc1)[N+]([O-])=O)c(=O)n(C)c(=O)n2C,"Dihydropyrido[2,3-d]pyrimidine",,,C18H18N4O5,370.3650000000002,,synthetic,pyrimidine,,inactive,"10.1021/cr400552x;
    10.1016/j.bmc.2005.07.043"
883,C[N+]4(CCCOP(=O)(OCCCCCCCCC/C=C/2C1CC3CC(C1)CC2C3)[o-])CCOCC4,phospholipid analogue,6.64,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
884,CCCCCCCCCCCCC1CCC(OCCOP(=O)(OCC[N+](C)(C)C)[o-])CC1,phospholipid analogue,9.49,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
885,CCCCCCCCCCCCC1CCC(OCCOP(=O)(OCC[N+](C)(C)C)[o-])CC1,phospholipid analogue,5.65,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
886,CCCCCCCCCCCCCCC1CCC(OCCOP(=O)(OCC[N+](C)(C)C)[o-])CC1,phospholipid analogue,23.65,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
887,CCCCCCCCCCCCCCC1CCC(OCCOP(=O)(OCC[N+](C)(C)C)[o-])CC1,phospholipid analogue,23.3,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
888,C[N+](C)(C)CCOP(=O)(OCCCCCCCCCCCC1CCCCC1)[o-],phospholipid analogue,10.3,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
889,C[N+](C)(C)CCOP(=O)(OCCCCCCCCCCCC1CCCCC1)[o-],phospholipid analogue,8.4,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
890,C[N+](C)(C)CCOP(=O)(OCCCCCC2C1CC3CC(C1)CC2C3)[o-],phospholipid analogue,4.02,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
891,C[N+](C)(C)CCOP(=O)(OCCCCCC2C1CC3CC(C1)CC2C3)[o-],phospholipid analogue,>100,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
892,CC(CCCCCCCCCCC2C1CC3CC(C1)CC2C3)OP(=O)(OCC[N+](C)(C)C)[o-],phospholipid analogue,2.88,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
893,CC(CCCCCCCCCCC2C1CC3CC(C1)CC2C3)OP(=O)(OCC[N+](C)(C)C)[o-],phospholipid analogue,5.97,,Invalid,,,synthetic,phospholipid,,active,"10.1021/cr400552x;    10.1021/jm020972c

"
894,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,buparvaquone,,,C21H26O3,326.43600000000015,,,,,inactive,10.1021/cr400552x
895,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,buparvaquone,0.37-5.50,,C21H26O3,326.43600000000015,,,,,active,10.1021/cr400552x
896,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
897,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
898,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
899,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
900,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
901,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
902,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
903,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
904,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
905,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
906,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
907,CC(C)(C)C3CCC(Cc2c(OP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,Buparvaquone-3-phosphate,,,C21H27O6P,406.4150000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
908,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
909,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
910,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
911,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
912,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
913,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
914,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
915,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
916,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
917,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
918,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
919,CC(C)(C)C3CCC(Cc2c(OCOP(=O)(O)O)c(=O)c1ccccc1c2=O)CC3,3-phosphonooxymethylbuparvaquone,,,C22H29O7P,436.4410000000002,,synthetic,Buparvaquone Derivative,,inactive,10.1021/cr400552x
920,F[B-](F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=CC=C(C=C1)C1=CC2=CC=CC=C2C=C1,,1.63,,C29H26BF4NO2,507.33600000000024,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
921,F[B-](F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=CC=C(C=C1)C1=CC=CC2=CC=CC=C12,,3.37,,C29H26BF4NO2,507.33600000000024,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
922,[O-]C(=O)C(F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=CC=C(C=C1)C1=CC=CC2=CC3=CC=CC=C3C=C12,,1.85,,C35H28F3NO4,583.6060000000002,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
923,F[B-](F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=CC=C(C=C1)C1=CC2=CC3=CC=CC=C3C=C2C=C1,,0.67,,C33H28BF4NO2,557.3960000000003,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
924,[O-]C(=O)C(F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=CC=C(C=C1)C1=C2C=CC=CC2=CC=C1,,0.72,,C31H26F3NO4,533.5460000000003,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
925,F[B-](F)(F)F.COC1=CC=C(C=C1)[N+]1=C(C)C2=C(OC)C=C(OC)C=C2C=C1C,,2.64,,C20H22BF4NO3,411.20400000000024,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
926,F[B-](F)(F)F.COC1=CC(OC)=C(C=C1)[N+]1=C(C)C2=C(OC)C=C(OC)C=C2C=C1C,,3.28,,C21H24BF4NO4,441.2300000000003,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
927,F[B-](F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=C(OC)C=CC=C1OC,,3.49,,C21H24BF4NO4,441.23000000000025,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
928,F[B-](F)(F)F.COC1=CC(OC)=C(C(OC)=C1)[N+]1=C(C)C2=C(OC)C=C(OC)C=C2C=C1C,,1.49,,C22H26BF4NO5,471.2560000000003,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
929,F[B-](F)(F)F.CCCC1=CC=C(C=C1)[N+]1=C(C)C2=C(OC)C=C(OC)C=C2C=C1C,,1.63,,C22H26BF4NO2,423.25900000000024,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
930,[O-]C(=O)C(F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](C1=CC=C(C=C1)C(C)C)=C2C,,2,,C24H26F3NO4,449.4690000000002,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
931,F[B-](F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=C(C=C(C=C1)C(C)C)C(C)C,,0.54,,C25H32BF4NO2,465.34000000000026,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
932,F[B-](F)(F)F.CCCCC1=CC=C(C=C1)[N+]1=C(C)C2=C(OC)C=C(OC)C=C2C=C1C,,2.69,,C23H28BF4NO2,437.2860000000003,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
933,F[B-](F)(F)F.COC1=CC(OC)=C2C(=C1)C=C(C)[N+](=C2C)C1=CC=C(C=C1)C(C)(C)C,,2.67,,C23H28BF4NO2,437.28600000000023,,synthetic,"N,C-Linked Arylisoquinolinium Salt",,active,"10.1021/cr400552x;
    10.1021/jm801084u"
934,CC4(Cc1ccccc1)C/C(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c3ccccc3)\O4,,8.3,,C25H24N2O4S,448.54400000000015,,,Amidoxime Derivative,,active,"10.1021/cr400552x;
10.1016/j.bmc.2010.06.099
"
935,N/C(=N\O)c6ccc(S(=O)(=O)/C5=C(c2ccc(Nc1ccccc1/C(N)=N/O)cc2)/OC(Cc3ccccc3)(c4ccccc4)C5)cc6,,13.3,,C36H31N5O5S,659.7680000000001,,,Amidoxime Derivative,,active,"10.1021/cr400552x;
10.1016/j.bmc.2010.06.099"
936,CC5(Cc1ccccc1)C/C(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c4ccc(Nc3ccccc3/C(N)=N/O)cc4)\O5,,8.8,,C32H31N5O5S,597.6970000000002,,,,,active,"10.1021/cr400552x;
10.1016/j.bmc.2010.06.099"
937,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1ccccc1)ccc2NC(=O)CCc3c4c5,,,,C30H28N2O2,448.5660000000002,,,,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
938,COc5ccc(C(=O)/C=C/c4ccc3NC(=O)CCc1c([nH]c2ccc(C(C)(C)C)cc12)c3c4)cc5,,,,C31H30N2O3,478.59200000000027,,,,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
939,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1ccc(Cl)cc1)ccc2NC(=O)CCc3c4c5,,,,C30H27ClN2O2,483.0110000000002,,,,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
940,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1cccs1)ccc2NC(=O)CCc3c4c5,,,,C28H26N2O2S,454.5950000000002,,,Paullone Derivative,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
941,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1ccco1)ccc2NC(=O)CCc3c4c5,,,,C28H26N2O3,438.5270000000002,,,Paullone Derivative,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
942,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1cccnc1)ccc2NC(=O)CCc3c4c5,,,,C29H27N3O2,449.5540000000002,,,Paullone Derivative,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
943,COc5cc(C(=O)/C=C/c4ccc3NC(=O)CCc1c([nH]c2ccc(C(C)(C)C)cc12)c3c4)cc(OC)c5OC,,,,C33H34N2O5,538.6440000000002,,,Paullone Derivative,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
944,COc5ccc(OC)c(C(=O)/C=C/c4ccc3NC(=O)CCc1c([nH]c2ccc(C(C)(C)C)cc12)c3c4)c5,,,,C32H32N2O4,508.61800000000034,,,Paullone Derivative,,inactive,"10.1021/cr400552x;
    10.1021/jm7012166"
945,c1cc2c(cc1/C=C/C=C/C(=O)N3CCCCC3)OCO2,Piperine,2558,,C17H19NO3,285.34299999999996,black pepper Piper nigrum,natural,,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
946,c1cc2c(cc1/C=C/C=C/C(=O)N3CCCCC3)OCO2,Piperine,752,,C17H19NO3,285.34299999999996,black pepper Piper nigrum,natural,,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
947,c1cc2c(cc1/C=C/C=C/C(=O)O)OCO2,Piperic acid,1756,,C12H10O4,218.20799999999994,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
948,c1cc2c(cc1/C=C/C=C/C(=O)O)OCO2,Piperic acid,395,,C12H10O4,218.20799999999994,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
949,COC(=O)C(Cc1ccccc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,Piperoyl-L-phenylalanine methyl ester,834,,C22H21NO5,379.4120000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
950,COC(=O)C(Cc1ccccc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,Piperoyl-L-phenylalanine methyl ester,195,,C22H21NO5,379.4120000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
951,COC(=O)C(Cc1ccccc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,Piperoyl-L-phenylalanine methyl ester,,,C22H21NO5,379.4120000000002,,synthetic,Piperine Derivative,,inactive,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
952,COC(=O)C(Cc1ccc(O)cc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1, Piperoyl-L-tyrosine methyl ester,794,,C22H21NO6,395.4110000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
953,COC(=O)C(Cc1ccc(O)cc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1, Piperoyl-L-tyrosine methyl ester,210,,C22H21NO6,395.4110000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
954,COC(=O)C(NC(=O)\C=C\C=C\c1ccc2OCOc2c1)C(C)C,Piperoyl-L-valine methyl ester,875,,C18H21NO5,331.3680000000001,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
955,COC(=O)C(NC(=O)\C=C\C=C\c1ccc2OCOc2c1)C(C)C,Piperoyl-L-valine methyl ester,75,,C18H21NO5,331.3680000000001,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
956,COC(=O)C(NC(=O)\C=C\C=C\c1ccc2OCOc2c1)C(C)C,Piperoyl-L-valine methyl ester,,,C18H21NO5,331.3680000000001,,synthetic,Piperine Derivative,,inactive,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
957,COC(=O)C(CCSC)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,Piperoyl-L-methionine methyl este,823,,C18H21NO5S,363.4350000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
958,COC(=O)C(CCSC)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,Piperoyl-L-methionine methyl este,168,,C18H21NO5S,363.4350000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
959,COC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,Piperoyl-L-tryptophan methyl ester,855,,C24H22N2O5,418.4490000000002,,synthetic,Piperine Derivative,,active,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
