,smiles,chemical_name,common_name,formula,weight,origin,nature,family,sub_family,active_or_inactive,refs
637,CC5(Cc1ccccc1)C/C(S(=O)(=O)c2ccc(/C(N)=N/O)cc2)=C(c4ccc(Nc3ccccc3/C(N)=N/O)cc4)\O5,"2-[4-{5-Benzyl-3-[4-(
N0-hydroxycarbamimidoyl)phen-
ylsulfonyl]-5-methyl-4,5-dihydrofuran-2-yl}phenylamino]-
N0-hydroxybenzimidamide",,C32H31N5O5S,597.6970000000002,,,,,,"10.1021/cr400552x;
10.1016/j.bmc.2010.06.099"
638,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1ccccc1)ccc2NC(=O)CCc3c4c5,,,C30H28N2O2,448.5660000000002,,,,,,"10.1021/cr400552x;
    10.1021/jm7012166"
639,COc5ccc(C(=O)/C=C/c4ccc3NC(=O)CCc1c([nH]c2ccc(C(C)(C)C)cc12)c3c4)cc5,,,C31H30N2O3,478.59200000000027,,,,,,"10.1021/cr400552x;
    10.1021/jm7012166"
640,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1ccc(Cl)cc1)ccc2NC(=O)CCc3c4c5,,,C30H27ClN2O2,483.0110000000002,,,,,,"10.1021/cr400552x;
    10.1021/jm7012166"
641,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1cccs1)ccc2NC(=O)CCc3c4c5,,,C28H26N2O2S,454.5950000000002,,,Paullone Derivative,,,"10.1021/cr400552x;
    10.1021/jm7012166"
642,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1ccco1)ccc2NC(=O)CCc3c4c5,,,C28H26N2O3,438.5270000000002,,,Paullone Derivative,,,"10.1021/cr400552x;
    10.1021/jm7012166"
643,CC(C)(C)c5ccc4[nH]c3c2cc(/C=C/C(=O)c1cccnc1)ccc2NC(=O)CCc3c4c5,,,C29H27N3O2,449.5540000000002,,,Paullone Derivative,,,"10.1021/cr400552x;
    10.1021/jm7012166"
644,COc5cc(C(=O)/C=C/c4ccc3NC(=O)CCc1c([nH]c2ccc(C(C)(C)C)cc12)c3c4)cc(OC)c5OC,,,C33H34N2O5,538.6440000000002,,,Paullone Derivative,,,"10.1021/cr400552x;
    10.1021/jm7012166"
645,COc5ccc(OC)c(C(=O)/C=C/c4ccc3NC(=O)CCc1c([nH]c2ccc(C(C)(C)C)cc12)c3c4)c5,,,C32H32N2O4,508.61800000000034,,,Paullone Derivative,,,"10.1021/cr400552x;
    10.1021/jm7012166"
646,c1cc2c(cc1/C=C/C=C/C(=O)N3CCCCC3)OCO2,"(2E,4E)-5-(1,3-Benzodioxol-5-yl)-1-(1-piperidinyl)-2,4-pentadien-1-one",Piperine,C17H19NO3,285.34299999999996,black pepper Piper nigrum,natural,,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
647,c1cc2c(cc1/C=C/C=C/C(=O)O)OCO2,"(2E,4E)-5-(1,3-Benzodioxol-5-yl)-2,4-pentadienoic acid",Piperic acid,C12H10O4,218.20799999999994,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
648,COC(=O)C(Cc1ccccc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,,Piperoyl-L-phenylalanine methyl ester,C22H21NO5,379.4120000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
649,COC(=O)C(Cc1ccc(O)cc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,, Piperoyl-L-tyrosine methyl ester,C22H21NO6,395.4110000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
650,COC(=O)C(NC(=O)\C=C\C=C\c1ccc2OCOc2c1)C(C)C,,Piperoyl-L-valine methyl ester,C18H21NO5,331.3680000000001,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
651,COC(=O)C(CCSC)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,,Piperoyl-L-methionine methyl este,C18H21NO5S,363.4350000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
652,COC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,,Piperoyl-L-tryptophan methyl ester,C24H22N2O5,418.4490000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
653,[H]OC(=O)C(Cc1ccccc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,,Piperoyl-L-phenylalanine,C21H19NO5,365.3850000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
654,c1cc(ccc1CC(C(=O)O)NC(=O)/C=C/C=C/c2ccc3c(c2)OCO3)O,"N-[(2E,4E)-5-(1,3-Benzodioxol-5-yl)-2,4-pentadienoyl]tyrosine",Piperoyl-L-tyrosine,C21H19NO6,381.3840000000001,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
655,[H]OC(=O)C(NC(=O)\C=C\C=C\c1ccc2OCOc2c1)C(C)C,,Piperoyl-L-valine,C17H19NO5,317.34100000000007,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
656,[H]OC(=O)C(CCSC)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,,Piperoyl-L-methionine,C17H19NO5S,349.4080000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
657,[H]OC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)\C=C\C=C\c1ccc2OCOc2c1,,Piperoyl-L-tryptophan,C23H20N2O5,404.4220000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
658,COC(=O)C(Cc1ccccc1)NC(=O)CCCCc1ccc2OCOc2c1,, Tetrahydropiperoyl-L-phenylalanine methyl ester,C22H25NO5,383.4440000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
659,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCCCc1ccc2OCOc2c1,,Tetrahydropiperoyl-L-tyrosine methyl ester,C22H25NO6,399.4430000000002,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
660,COC(=O)C(NC(=O)CCCCc1ccc2OCOc2c1)C(C)C,,Tetrahydropiperoyl-L-valine methyl ester,C18H25NO5,335.40000000000003,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
661,COC(=O)C(CCSC)NC(=O)CCCCc1ccc2OCOc2c1,,Tetrahydropiperoyl-L-methionine methyl ester,C18H25NO5S,367.4670000000001,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
662,COC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)CCCCc1ccc2OCOc2c1,,Tetrahydropiperoyl-L-tryptophan methyl ester,C24H26N2O5,422.48100000000034,,synthetic,Piperine Derivative,,,"10.1021/cr400552x;
    10.1016/j.ejmech.2010.04.033

"
663,[H][C@]35COC2C(=O)c1ccccc1C(=O)C2[C@@]3([H])Oc4ccccc45,,,C19H14O4,306.317,,synthetic,Pterocarpanquinone,,,"10.1021/cr400552x;
10.1016/j.bmc.2011.09.025



"
664,[H][C@]35COC2C(=O)c1ccccc1C(=O)C2[C@@]3([H])Oc4cc(OC)ccc45,,,C20H16O5,336.3430000000001,,,Pterocarpanquinone,,,"10.1021/cr400552x;
10.1016/j.bmc.2011.09.025

"
665,[H][C@]35COC2C(=O)c1ccccc1C(=O)C2[C@@]3([H])Oc4ccc(C(=O)OC)cc45,,,C21H16O6,364.3530000000001,,,Pterocarpanquinone,,,"10.1021/cr400552x;
10.1016/j.bmc.2011.09.025

"
667,[H][C@]35COC2C(=O)c1ccccc1C(=O)C2[C@@]3([H])Oc4c(OC)cc(C=O)cc45,,,C21H16O6,364.3530000000001,,,Pterocarpanquinone,,,"10.1021/cr400552x;
10.1016/j.bmc.2011.09.025

"
668,FC(F)(F)c4ccc(CO[C@H]2CCc1ccccc1[C@@H]2n3ccnc3)cc4,,,C21H19F3N2O,372.39000000000004,,,tetrahydronaphthyl azole,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2011.01.026    "
672,Clc4ccc(Cl)c(CCO[C@H]2CCc1ccccc1[C@@H]2n3ccnc3)c4,,,C21H20Cl2N2O,387.31,,,tetrahydronaphthyl azole,,,10.1021/cr400552x    10.1016/j.bmcl.2011.01.026
673,Clc4cccc(CCO[C@H]2CCc1ccccc1[C@@H]2n3ccnc3)c4,,,C21H21ClN2O,352.865,,,tetrahydronaphthyl azole,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2011.01.026    "
674,Clc4cccc(CCO[C@H]2CCc1ccccc1[C@@H]2n3ccnn3)c4,,,C20H20ClN3O,353.853,,,tetrahydronaphthyl azole,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2011.01.026    "
678,Clc3cccc(CCO[C@H]1CCCC[C@@H]1n2ccnc2)c3,,,C17H21ClN2O,304.82099999999997,,,tetrahydronaphthyl azole,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2011.01.026    "
679,Clc3ccc(Cl)c(CCO[C@H]1CCCC[C@@H]1n2ccnc2)c3,,,C17H20Cl2N2O,339.26599999999996,,,tetrahydronaphthyl azole,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2011.01.026    "
680,Clc3ccc(CCO[C@H]1CCCC[C@@H]1n2ccnc2)c(Cl)c3,,,C17H20Cl2N2O,339.26599999999996,,,tetrahydronaphthyl azole,,,"10.1021/cr400552x;
    10.1016/j.bmcl.2011.01.026    "
681,c5ccc(/C4=C/2CCc1ccccc1C2/N=C(N3CCCCC3)\C4)cc5,,,C24H26N2,342.4860000000002,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
682,Fc5ccc(/C4=C/2CCc1ccccc1C2/N=C(N3CCCCC3)\C4)cc5,,,C24H25FN2,360.4760000000003,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
683,Fc5ccc(/C4=C/2CCc1ccccc1C2/N=C(N3CCCC3)\C4)cc5,,,C23H23FN2,346.44900000000024,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
684,Fc6ccc(/C5=C/2CCc1ccccc1C2/N=C(N4CCN(c3ccccn3)CC4)\C5)cc6,,,C28H27FN4,438.5500000000003,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
685,Clc5ccc(/C4=C/2CCc1ccccc1C2/N=C(N3CCCC3)\C4)cc5,,,C23H23ClN2,362.9040000000002,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
686,Clc6ccc(/C5=C/2CCc1ccccc1C2/N=C(N4CCN(c3ccccn3)CC4)\C5)cc6,,,C28H27ClN4,455.0050000000003,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
687,Clc6ccc(/C5=C/2CCc1ccccc1C2/N=C(N4CCN(c3ccccn3)CC4)\C5)c(Cl)c6,,,C28H26Cl2N4,489.4500000000003,,,quinazoline derivative,,,"10.1021/cr400552x;  10.1016/j.bmcl.2009.07.081

"
688,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)cc1)cc2)cc3,,,C20H18N4,314.392,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v

"
689,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)nc1)cc2)cn3,,,C18H16N6,316.368,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
690,N=C(N)c3cnc(c2ccc(c1cnc(C(=N)N)cn1)cc2)cn3,,,C16H14N8,318.344,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
692,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)cc1)nc2)cc3,,,C19H17N5,315.38,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
693,N=C(N)c3ccc(c2cnc(c1ccc(C(=N)N)cc1)cn2)cc3,,,C18H16N6,316.368,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
694,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)cc1)nn2)cc3,,,C18H16N6,316.368,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
695,N=C(N)c3ccc(c2cnc(c1ccc(C(=N)N)cc1)nc2)cc3,,,C18H16N6,316.368,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
696,N=C(N)c3ccc(c2cnc(c1ccc(C(=N)N)nc1)nc2)cn3,,,C16H14N8,318.344,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
697,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)nc1)cc2)cc3,,,C19H17N5,315.38,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
698,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)cn1)cc2)cc3,,,C19H17N5,315.38,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
699,N=C(N)c3ccc(c2ccc(c1cnc(C(=N)N)nc1)cc2)cc3,,,C18H16N6,316.368,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
700,N=C(N)c3ccc(c2ccc(c1ccc(C(=N)N)nc1)cn2)cc3,,,C18H16N6,316.368,,,Azaterphenyl Diamidine,,,"10.1021/cr400552x;
10.1021/jm060156v
"
701,Cc1cccc(C)c1n4ccc(=O)c(OCCCCCOc3c(C)n(c2c(C)cccc2C)ccc3=O)c4C,,"1,5-Bis[1-(2,6-dimethyl phenyl)-2-methyl-4-pyridone-
3-yloxy]pentane",C33H38N2O4,526.6770000000004,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
702,Cc4cccc(n3ccc(=O)c(OCCCCCOc2c(C)n(c1cccc(C)c1C)ccc2=O)c3C)c4C,,"1,5-Bis[1-(2,3-dimethyl phenyl)-2-methyl-4-1H-pyridone-3-yloxy]pentane",C33H38N2O4,526.6770000000002,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
703,Cc3c(OCCCCCOc2c(C)n(C1CCCCC1)ccc2=O)c(=O)ccn3C4CCCCC4,,"1,5-Bis[1-(cyclohexane)-2-methyl-4H-
pyridone-3-yloxy]pentane",C29H42N2O4,482.6650000000004,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
704,Cc3c(OCCCCCOc2c(C)n(Cc1ccccc1)ccc2=O)c(=O)ccn3Cc4ccccc4, ,"1,5-Bis[1-benzyl)-2-methyl-4-1H-pyridone-3-yloxy]pentane",C31H34N2O4,498.6230000000002,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
705,Cc1occc(=O)c1OCCCCCOc3c(C)n(C2CCCCC2)ccc3=O,"1-(Cyclohexane)-2-methyl-3-[5-(2-methyl-4-oxo-4H-
pyran-3-yloxy)pentyloxy]-1H-pyridin-4-one",,C23H31NO5,401.50300000000016,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
706,Cc1c(c(=O)ccn1c2ccc(cc2)[N+](=O)[O-])OCCCCCOc3c(occc3=O)C,"1-(4-Nitro-phenyl)-2-methyl-3-[5-(2-methyl-4-oxo-
4H-pyran-3-yloxy)pentyloxy]-1H-pyridin-4-one ",2-Methyl-3-({5-[(2-methyl-4-oxo-4H-pyran-3-yl)oxy]pentyl}oxy)-1-(4-nitrophenyl)-4(1H)-pyridinone,C23H24N2O7,440.4520000000004,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
707,COc1ccccc1-n1ccc(=O)c(OCCCCCOc2c(C)occc2=O)c1C," 1-(2-Methoxy-phenyl)-2-methyl-4-oxo-4H-
pyran-3-yloxy)pentyloxy]-1H-pyridin-4-one",,C24H27NO6,425.4810000000002,,,Pyridinone,,,"10.1021/cr400552x;  10.1016/j.ejmech.2006.11.011

"
708,COc3cc(c2cc(SC)nc(Nc1nc(NC(C)(C)C)nc(NC(C)(C)C)n1)n2)cc(C)c3OC,,,C25H36N8O2S,512.6840000000003,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
709,COc5cc(c4cc(SC)nc(Nc3nc(N1CCCCC1)nc(N2CCCCC2)n3)n4)cc(C)c5OC,,,C27H36N8O2S,536.7060000000005,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
710,COc5cc(c4cc(SC)nc(Nc3nc(N1CCN(C)CC1)nc(N2CCN(C)CC2)n3)n4)cc(C)c5OC,,,C27H38N10O2S,566.7360000000004,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
711,COc5cc(c4cc(SC)nc(Nc3nc(N1CCOCC1)nc(N2CCOCC2)n3)n4)cc(C)c5OC,,,C25H32N8O4S,540.6500000000004,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
712,COc3cc(c2cc(SC)nc(Nc1nc(NC(C)C)nc(NC(C)C)n1)n2)cc(C)c3OC,,,C23H32N8O2S,484.6300000000003,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
713,CCN5CCN(c4nc(Nc2nc(SC)cc(c1cc(C)c(OC)c(OC)c1)n2)nc(N3CCN(CC)CC3)n4)CC5,,,C29H42N10O2S,594.7900000000001,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
714,CCN(CC)CCNc3nc(NCCN(CC)CC)nc(Nc2nc(SC)cc(c1cc(C)c(OC)c(OC)c1)n2)n3,,,C29H46N10O2S,598.8220000000001,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
715,COc5ccc(c4cc(SC)nc(Nc3nc(N1CCN(C)CC1)nc(N2CCN(C)CC2)n3)n4)cc5OC,,,C26H36N10O2S,552.7090000000004,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
716,COc3ccc(c2cc(SC)nc(Nc1nc(CCN)nc(CCN)n1)n2)cc3OC,,,C20H26N8O2S,442.5490000000003,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
717,COc5ccc(c4cc(SC)nc(Nc3nc(N1CCOCC1)nc(N2CCOCC2)n3)n4)cc5OC,,,C24H30N8O4S,526.6230000000005,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
718,CCN(CC)CCNc2cc(c1cc(OC)c(OC)c(OC)c1)nc(N)n2,,,C19H29N5O3,375.4730000000001,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
719,COc2cc(c1cc(CCCCN)nc(N)n1)cc(OC)c2OC,,,C17H24N4O3,332.4040000000001,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
720,COc3cc(c2cc(N1CCCCC1)nc(N)n2)cc(OC)c3OC,,,C18H24N4O3,344.4150000000001,,synthetic,Triazine,,,10.1021/cr400552x;    10.1016/j.ejmech.2009.01.016
721,O=C(CCCCCCn1cc(nn1)-c1ccccc1)NOC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,,,C34H34N4O2,530.6720000000003,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
728,O=C(CCCCCCn2cc(c1ccccc1)nn2)NO,,,C15H20N4O2,288.35100000000006,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
730,ONC(=O)CCCCCCn1cc(nn1)-c1cccnc1,,,C14H19N5O2,289.339,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
731,ONC(=O)CCCCCn1cc(nn1)-c1cccs1,,,C12H16N4O2S,280.353,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
732,ONC(=O)CCCCCn1cc(nn1)C1=CC(=CC=C1)C1=CC=CC=C1,,,C20H22N4O2,350.4220000000001,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
733,ONC(=O)CCCCCn1cc(nn1)C1=NC2=C(C=CC=C2)C=C1,,,C17H19N5O2,325.372,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
734,ONC(=O)CCCCCn1cc(nn1)C1=CC2=C(C=CC=N2)C=C1,,,C17H19N5O2,325.372,,synthetic,triazole derivative,,,10.1021/cr400552x;10.1016/j.bmc.2009.10.042
735,Clc2ccc(/C=N\c1ccccc1)cc2,,,C13H10ClN,215.68300000000002,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
736,C(=N/c1ccccc1)/c2ccco2,,,C11H9NO,171.19899999999998,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
737,COc2ccc(/C=N\c1ccccc1)c(O)c2,,,C14H13NO2,227.26300000000003,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
739,COc2ccc(/N=C\c1ccc(Cl)cc1)cc2,,,C14H12ClNO,245.70900000000003,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
740,COc2ccc(/N=C\c1ccc(OC)c(O)c1)cc2,,,C15H15NO3,257.289,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
741,COc2ccc(/N=C\c1ccccc1O)cc2,,,C14H13NO2,227.26300000000003,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
742,Cc2ccc(/N=C\c1ccc(Cl)cc1)cc2,,,C14H12ClN,229.71000000000004,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660 "
743,Cc2ccc(/N=C\c1ccccc1O)cc2,,,C14H13NO,211.26400000000004,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
744,C=Cc2ccc(/C=N\c1ccc(C)cc1)cc2,,,C16H15N,221.30300000000003,,synthetic,aryl azomethine,,,"10.1021/cr400552x;   
10.3390/molecules15020660"
745,N=C(N)c4ccc(OCCCOc3ccc(c2cc1cc(C(=N)N)ccc1o2)cc3)cc4,,,C25H24N4O3,428.4920000000001,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
746,CC(C)NC(=N)c4ccc(OCCCOc3ccc(c2cc1cc(C(=N)NC(C)C)ccc1o2)cc3)cc4,,,C31H36N4O3,512.6540000000002,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
747,CCCOc1ccc(C(=N)N)cc1.CCOc3ccc(c2cc1cc(C(=N)N)ccc1o2)cc3,,,C27H30N4O3,458.5620000000002,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
748,CCCOc1ccc(C(=N)NC(C)C)cc1.CCOc3ccc(c2cc1cc(C(=N)NC(C)C)ccc1o2)cc3,,,C33H42N4O3,542.7240000000003,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
749,CC(C)NC(=N)c4ccc(OCCCCCOc3ccc(c2cc1cc(C(=N)NC(C)C)ccc1o2)cc3)cc4,,,C33H40N4O3,540.7080000000002,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
750,N=C(N)c4ccc(OCCCCCCOc3ccc(c2cc1cc(C(=N)N)ccc1o2)cc3)cc4,,,C28H30N4O3,470.57300000000015,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
751,N=C(N)c4ccc(OCCCOc3ccc(c2cc1ccc(C(=N)N)cc1o2)cc3)cc4,,,C25H24N4O3,428.4920000000001,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
752,c2cc(/C1=N/CCN1)ccc2OCCCOc6ccc(c5cc4ccc(/C3=N/CCN3)cc4o5)cc6,,,C29H28N4O3,480.5680000000002,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
753,N=C(N)c4ccc(OCCCCCOc3ccc(c2cc1ccc(C(=N)N)cc1o2)cc3)cc4,,,C27H28N4O3,456.5460000000001,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
754,CC(C)NC(=N)c4ccc(OCCCCCOc3ccc(c2cc1ccc(C(=N)NC(C)C)cc1o2)cc3)cc4,,,C33H40N4O3,540.7080000000002,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
755,CC(C)NC(=N)c4ccc(OCCCCCCOc3ccc(c2cc1ccc(C(=N)NC(C)C)cc1o2)cc3)cc4,,,C34H42N4O3,554.7350000000001,,,pentamidine congener,,,"10.1021/cr400552x;10.1021/cr400552x;   
10.1021/jm9006406"
756,CC7(C)O[C@@H]6OC(C(CCO)NC(=O)Nc4ccc(NC(=O)NC(CCO)C2O[C@@H]1OC(C)(C)O[C@@H]1[C@H]2OCc3ccccc3)cc4)[C@@H](OCc5ccccc5)[C@@H]6O7,,,C42H54N4O12,806.9100000000003,,,glycosyl ureide,,,"10.1021/cr400552x;
10.1016/j.bmcl.2004.05.035"
757,CC7(C)O[C@@H]6OC(C(CCO)NC(=O)Nc4cccc(NC(=O)NC(CCO)C2O[C@@H]1OC(C)(C)O[C@@H]1[C@H]2OCc3ccccc3)c4)[C@@H](OCc5ccccc5)[C@@H]6O7,,,C42H54N4O12,806.9100000000003,,,glycosyl ureide,,,"10.1021/cr400552x;
10.1016/j.bmcl.2004.05.035"
758,CCOC(=O)c2ccc1c(c(C)nn1C)c2Nc3ccc(O)cc3,,,C18H19N3O3,325.368,,,pyrazolopyridine derivative,,,10.1021/cr400552x;    10.1021/jm0401006
759,CCOC(=O)c2ccc1c(c(C)nn1C)c2Nc3ccc([Cl])cc3,,,C18H18ClN3O2,343.81399999999996,,,pyrazolopyridine derivative,,,10.1021/cr400552x;    10.1021/jm0401006
760,CCOC(=O)C1=C(NC2=CC(=CC=C2)[N+]([O-])=O)C2=C(C=C1)N(C)N=C2C,,,C18H18N4O4,354.3660000000001,,,pyrazolopyridine derivative,,,10.1021/cr400552x;    10.1021/jm0401006
761,CCOC(=O)c3ccc1c(c(C)nn1c2ccccc2)c3Nc4ccc(O)cc4,,,C23H21N3O3,387.4390000000001,,,pyrazolopyridine derivative,,,10.1021/cr400552x;    10.1021/jm0401006
762,CCOC(=O)c4ccc2c(c(c1ccccc1)nn2c3ccccc3)c4Nc5ccc(O)cc5,,,C28H23N3O3,449.5100000000001,,,pyrazolopyridine derivative,,,10.1021/cr400552x;    10.1021/jm0401006
763,CCOC(=O)c3ccc1c(c(C)nn1c2ccccc2)c3Nc4ccc(O)c(CN(CC)CC)c4,,,C28H32N4O3,472.5890000000003,,,pyrazolopyridine derivative,,,10.1021/cr400552x;    10.1021/jm0401006
