ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
1714,CN(C)CC[C@@](C1=CC=CC2=CC=CC=C21)([C@H](C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O.C(=C/C(=O)O)\C(=O)O,,Inactive,,,,,,,,,,,,671.59,,C36H35BrN2O6,,,,,,
1715,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C,,Inactive,,,,,,,,,,,,448.95,,C26H25ClN2O3,,,,,,
1716,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,,Inactive,,,,,,,,,,,,391.47,,C24H25NO4,,,,,,
1717,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,,Inactive,,,,,,,,,,,,290.41,,C20H22N2,,,,,,
1718,CC1=C2C=C(C=CC2=C(C(=N1)C(=O)NCC(=O)O)O)OC3=CC=CC=C3,,Inactive,,,,,,,,,,,,352.35,,C19H16N2O5,,,,,,
1719,C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)CO)O)O)C#N)N,,Active,,,,,,,,,,,,291.27,,C12H13N5O4,,,,,,
1720,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1,,Inactive,,,,,,,,,,,,458.5,,C21H22N4O6S,,,,,,
1721,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,,Inactive,,,,,,,,,,,,246.1,,C9H9Cl2N3O,,,,,,
1722,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,,Inactive,,,,,,,,,,,,264.32,,C14H20N2O3,,,,,,
1723,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,,Inactive,,,,,,,,,,,,298.43,,C20H26O2,,,,,,
1724,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,,Inactive,,,,,,,,,,,,534.43,,C23H21F7N4O3,,,,,,
1725,C([C@H](C(=O)O)N)O,,Inactive,,,,,,,,,,,,105.09,,C3H7NO3,,,,,,
1726,CN(CC#C)CC1=CC=CC=C1,,Inactive,,,,,,,,,,,,159.23,,C11H13N,,,,,,
1727,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,,Inactive,,,,,,,,,,,,321.38,,C16H23N3O4,,,,,,
1728,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,,Inactive,,,,,,,,,,,,266.39,,C18H22N2,,,,,,
1729,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,,Inactive,,,,,,,,,,,,211.26,,C11H17NO3,,,,,,
1730,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC,,Active,,,,,,,,,,,,312.41,,C16H28N2O4,,,,,,
1731,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,,Inactive,,,,,,,,,,,,456.32,,C21H23Cl2NO6,,,,,,
1732,C1=CC(=CC=C1C(=O)NCC(=O)O)N,,Inactive,,,,,,,,,,,,194.19,,C9H10N2O3,,,,,,
1733,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,,Inactive,,,,,,,,,,,,238.2,,C10H8F2N4O,,,,,,
1734,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(C(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)NC(=O)CN5CCCC5)F.Cl.Cl,,Inactive,,,,,,,,,,,,631.48,,C27H33Cl2FN4O8,,,,,,
1735,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,,Active,,,,,,,,,,,,645.32,,C25H29I2NO3,,,,,,
1736,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2N=C(NC3=O)N,,Inactive,,,,,,,,,,,,277.28,,C12H15N5O3,,,,,,
1737,C1COC[C@H]1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl,,Inactive,,,,,,,,,,,,450.92,,C23H27ClO7,,,,,,
1738,C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,,Inactive,,,,,,,,,,,,416.36,,C20H15F3N4O3,,,,,,
1739,CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C,,Inactive,,,,,,,,,,,,427.56,,C25H34FN3O2,,,,,,
1740,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,,Inactive,,,,,,,,,,,,181.22,,C9H13N2O2+,,,,,,
1741,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC=C)O,,Inactive,,,,,,,,,,,,310.44,,C21H26O2,,,,,,
1742,C(C(C(=O)O)S)C(=O)O,,Inactive,,,,,,,,,,,,150.16,,C4H6O4S,,,,,,
1743,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl,,Inactive,,,,,,,,,,,,663.08,,C22H14Cl2I2N2O2,,,,,,
1744,CC1CS(=O)(=O)CCN1/N=C/C2=CC=C(O2)[N+](=O)[O-],,Inactive,,,,,,,,,,,,287.3,,C10H13N3O5S,,,,,,
1745,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,,Inactive,,,,,,,,,,,,608.69,,C33H40N2O9,,,,,,
1746,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,,Inactive,,,,,,,,,,,,302.37,,C18H22O4,,,,,,
1747,CC1=CC2=C(C=C1S(=O)(=O)N)S(=O)(=O)CCC2,,Inactive,,,,,,,,,,,,275.35,,C10H13NO4S2,,,,,,
1748,CC1=C(OC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C)S(=O)(=O)[O-].[Na+],,Inactive,,,,,,,,,,,,396.4,,C19H17NaO6S,,,,,,
1749,CC1(C(=O)N(C2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)COP(=O)(O)O)C,,Inactive,,,,,,,,,,,,580.47,,C23H26FN6O9P,,,,,,
1750,C[C@H](CC[C@H](C(C)C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,,Inactive,,,,,,,,,,,,416.65,,C27H44O3,,,,,,
1751,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],,Inactive,,,,,,,,,,,,310.41,,C16H31NaO4,,,,,,
1752,CN(CC(=O)O)C(=N)N,,Inactive,,,,,,,,,,,,131.14,,C4H9N3O2,,,,,,
1753,C1=CC=C(C=C1)CCNN,,Inactive,,,,,,,,,,,,136.2,,C8H12N2,,,,,,
1754,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,,Inactive,,,,,,,,,,,,843.06,,C43H74N2O14,,,,,,
1755,CC(C)C1=C(C=C2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)S(=O)(=O)O,,Inactive,,,,,,,,,,,,380.51,,C20H28O5S,,,,,,
1756,CCOC1=C(C=CC(=C1)NC(=O)C)C(=O)OC,,Inactive,,,,,,,,,,,,237.26,,C12H15NO4,,,,,,
1757,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,,Inactive,,,,,,,,,,,,258.23,,C14H10O5,,,,,,
1758,CC(C)N1C2=CC=CC=C2C(=C1/C=C/C(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],,Inactive,,,,,,,,,,,,433.46,,C24H25FNNaO4,,,,,,
1759,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3,,Inactive,,,,,,,,,,,,265.36,,C17H19N3,,,,,,
1760,C[N+](C)(C)CCO,,Inactive,,,,,,,,,,,,104.17,,C5H14NO+,,,,,,
1761,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,,Inactive,,,,,,,,,,,,219.28,,C10H21NO4,,,,,,
1762,CC(C)[C@@H](CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O,,Inactive,,,,,,,,,,,,447.89,,C23H23ClFNO5,,,,,,
1763,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,,Inactive,,,,,,,,,,,,255.36,,C16H21N3,,,,,,
1764,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,,Inactive,,,,,,,,,,,,358.27,,C16H21Cl2N3O2,,,,,,
1765,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,,Inactive,,,,,,,,,,,,242.7,,C12H15ClO3,,,,,,
1766,CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)O)I)I,,Inactive,,,,,,,,,,,,597.96,,C12H13I3N2O2,,,,,,
1767,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,,Inactive,,,,,,,,,,,,299.41,,C19H25NO2,,,,,,
1768,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,,Inactive,,,,,,,,,,,,272.39,,C17H24N2O,,,,,,
1769,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,,Inactive,,,,,,,,,,,,374.91,,C21H27ClN2O2,,,,,,
1770,C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,,Inactive,,,,,,,,,,,,247.04,,C6H6AsNO5,,,,,,
1771,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,,Inactive,,,,,,,,,,,,557.05,,C30H29ClN6O3,,,,,,
1772,C([C@H]([C@H](CO)O)O)O,,Inactive,,,,,,,,,,,,122.12,,C4H10O4,,,,,,
1773,COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3,,Inactive,,,,,,,,,,,,376.42,,C21H20N4O3,,,,,,
1774,CC(=O)O[C@H]1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N,,Inactive,,,,,,,,,,,,296.33,,C17H16N2O3,,,,,,
1775,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,,Inactive,,,,,,,,,,,,228.21,,C8H12N4O4,,,,,,
1776,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O,,Inactive,,,,,,,,,,,,500.55,,C26H35F3O6,,,,,,
1777,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)C#N)N4C[C@H]5[C@H](C4)OCCN5)F)C(=O)O,,Inactive,,,,,,,,,,,,398.39,,C20H19FN4O4,,,,,,
1778,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O,,Inactive,,,,,,,,,,,,493.58,,C26H27N3O5S,,,,,,
1779,C1CC1C2=CC=C(C3=CC=CC=C23)N4C(=NN=C4Br)SCC(=O)O,,Inactive,,,,,,,,,,,,404.29,,C17H14BrN3O2S,,,,,,
1780,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5.[Br-],,Inactive,,,,,,,,,,,,508.5,,C29H34BrNO2,,,,,,
1781,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=C\CNC(=O)CS(=O)CC3=CC=CO3,,Inactive,,,,,,,,,,,,431.56,,C22H29N3O4S,,,,,,
1782,C1=CN=CC=C1C2=NC(=NN2)C3=CC(=NC=C3)C#N,,Inactive,,,,,,,,,,,,248.25,,C13H8N6,,,,,,
1783,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,,Inactive,,,,,,,,,,,,375.4,,C19H22FN3O4,,,,,,
1784,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,,Inactive,,,,,,,,,,,,451.48,,C23H25N5O5,,,,,,
1785,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,,Inactive,,,,,,,,,,,,329.37,,C19H20FNO3,,,,,,
1786,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,,Inactive,,,,,,,,,,,,835.94,,C45H57NO14,,,,,,
1787,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,,Inactive,,,,,,,,,,,,309.33,,C17H18F3NO,,,,,,
1788,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2,,Inactive,,,,,,,,,,,,261.36,,C16H23NO2,,,,,,
1789,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O,,Inactive,,,,,,,,,,,,723.65,,C34H36F3NO13,,,,,,
1790,COC(=O)C1=CSC(=N1)C(=O)C2=CNC3=CC=CC=C32,,Inactive,,,,,,,,,,,,286.31,,C14H10N2O3S,,,,,,
1791,C1CC(=O)N([C@@H]1C(=O)N(C2=CC(=CN=C2)F)[C@@H](C3=CC=CC=C3Cl)C(=O)NC4CC(C4)(F)F)C5=NC=CC(=C5)C#N,,Inactive,,,,,,,,,,,,582.97,,C28H22ClF3N6O3,,,,,,
1792,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,,Inactive,,,,,,,,,,,,192.26,,C11H16N2O,,,,,,
1793,C1[C@H](N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,Inactive,,,,,,,,,,,,473.45,,C20H23N7O7,,,,,,
1794,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,,Inactive,,,,,,,,,,,,481.51,,C27H23N5O4,,,,,,
1795,COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F,,Inactive,,,,,,,,,,,,397.38,,C17H14F3N3O3S,,,,,,
1796,CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,,Inactive,,,,,,,,,,,,228.08,,C10H7Cl2NO,,,,,,
1797,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,,Inactive,,,,,,,,,,,,877.04,,C47H64N4O12,,,,,,
1798,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,,Inactive,,,,,,,,,,,,356.42,,C20H17FO3S,,,,,,
1799,C(CC(=O)N)[C@@H](C(=O)O)N,,Inactive,,,,,,,,,,,,146.15,,C5H10N2O3,,,,,,
1800,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,,Inactive,,,,,,,,,,,,351.12,,C9H6INO4S,,,,,,
1801,C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl,,Inactive,,,,,,,,,,,,226.66,,C11H11ClO3,,,,,,
1802,C[C@@]1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,,Inactive,,,,,,,,,,,,534.49,,C25H25F3N4O6,,,,,,
1803,CCCCCC/C=C/C=C\CCCCCCCC(=O)O,,Inactive,,,,,,,,,,,,280.45,,C18H32O2,,,,,,
1804,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,,Inactive,,,,,,,,,,,,519.57,,C20H21N7O6S2,,,,,,
1805,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,,Inactive,,,,,,,,,,,,361.03,,C14H19BCl2N2O4,,,,,,
1806,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,,Inactive,,,,,,,,,,,,450.34,,C21H22Cl2FN5O,,,,,,
1807,CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2,,Inactive,,,,,,,,,,,,250.26,,C14H10N4O,,,,,,
1808,CC[C@H]1/C=C(/[C@H](C/C=C/C=C(/C(=O)O[C@@H](C/C=C(/C=C(/[C@@H]1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)[C@@H](C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C,,Inactive,,,,,,,,,,,,1058.05,,C52H74Cl2O18,,,,,,
1809,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,,Inactive,,,,,,,,,,,,307.48,,C19H33NO2,,,,,,
1810,C1=C(NN=C1)CCN,,Inactive,,,,,,,,,,,,111.15,,C5H9N3,,,,,,
1811,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC4=C(C=C3)N5[C@@H](OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@H](C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC,,Inactive,,,,,,,,,,,,882.04,,C49H55N9O7,,,,,,
1812,C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,,Inactive,,,,,,,,,,,,320.4,,C19H20N4O,,,,,,
1813,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,,Inactive,,,,,,,,,,,,434.53,,C23H25F3N2OS,,,,,,
1814,C[C@@H](CC1=CC(=CC=C1)O)N,,Inactive,,,,,,,,,,,,151.21,,C9H13NO,,,,,,
1815,CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)OC(=O)CCN(C)C,,Inactive,,,,,,,,,,,,509.64,,C27H43NO8,,,,,,
1816,C1C(CN1C(=O)/C=C\N2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)(F)F,,Inactive,,,,,,,,,,,,426.27,,C16H10F8N4O,,,,,,
1817,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,,Inactive,,,,,,,,,,,,357.42,,C22H22F3N,,,,,,
1818,CC1=C(OC(=O)O1)COC(=O)C2=C(S[C@H]3N2C(=O)[C@@H]3[C@@H](C)O)[C@H]4CCCO4,,Inactive,,,,,,,,,,,,397.4,,C17H19NO8S,,,,,,
1819,CCOCCN1C2=CC=CC=C2N=C1C3CCN(CC3)CCC4=CC=C(C=C4)C(C)(C)C(=O)O,,Inactive,,,,,,,,,,,,463.62,,C28H37N3O3,,,,,,
1820,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,,Inactive,,,,,,,,,,,,263.38,,C19H21N,,,,,,
1821,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,,Inactive,,,,,,,,,,,,441.54,,C26H27N5O2,,,,,,
1822,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,,Inactive,,,,,,,,,,,,731.84,,C35H46FN5O9S,,,,,,
1823,C1C(NCS1)C(=O)O,,Inactive,,,,,,,,,,,,133.17,,C4H7NO2S,,,,,,
1824,CC1(C2CCC1(C(=O)C2=CC3=CC=C(C=C3)C=C4C5CCC(C4=O)(C5(C)C)CS(=O)(=O)O)CS(=O)(=O)O)C.C(CO)N(CCO)CCO.C(CO)N(CCO)CCO,,Inactive,,,,,,,,,,,,861.09,,C40H64N2O14S2,,,,,,
1825,CN1C[C@@H]2C[C@H]1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F.CS(=O)(=O)O,,Inactive,,,,,,,,,,,,453.49,,C20H24FN3O6S,,,,,,
1826,CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,,Inactive,,,,,,,,,,,,305.42,,C21H23NO,,,,,,
1827,CCN1C=C(C(=O)C2=C1C=C(C=C2)C3=CC=NC=C3)C(=O)O,,Inactive,,,,,,,,,,,,294.31,,C17H14N2O3,,,,,,
1828,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,,Inactive,,,,,,,,,,,,324.4,,C20H21FN2O,,,,,,
1829,CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CC[C@@H]3CC(=O)O)CC4=CC=C(C=C4)Cl)F,,Inactive,,,,,,,,,,,,435.9,,C21H19ClFNO4S,,,,,,
1830,C1[C@@H](S[C@@H](O1)CO)N2C=CC(=NC2=O)N,,Inactive,,,,,,,,,,,,229.26,,C8H11N3O3S,,,,,,
1831,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,,Inactive,,,,,,,,,,,,447.54,,C24H29N7O2,,,,,,
1832,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,,Inactive,,,,,,,,,,,,309.48,,C20H23NS,,,,,,
1833,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F,,Inactive,,,,,,,,,,,,444.42,,C20H21FN6O5,,,,,,
1834,COC(=O)CC1CC(=NO1)C2=CC=C(C=C2)O,,Inactive,,,,,,,,,,,,235.24,,C12H13NO4,,,,,,
1835,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,,Inactive,,,,,,,,,,,,307.1,,C9H11BrN2O5,,,,,,
1836,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,,Inactive,,,,,,,,,,,,280.42,,C19H24N2,,,,,,
1837,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,,Inactive,,,,,,,,,,,,461.5,,C20H23N5O6S,,,,,,
1838,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,,Inactive,,,,,,,,,,,,176.12,,C6H8O6,,,,,,
1839,C1=CC(=CC=C1CN)S(=O)(=O)N,,Inactive,,,,,,,,,,,,186.24,,C7H10N2O2S,,,,,,
1840,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,,Active,,,,,,,,,,,,454.61,,C27H38N2O4,,,,,,
1841,C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl,,Inactive,,,,,,,,,,,,354.29,,C14H9Cl2N3S2,,,,,,
1842,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,,Inactive,,,,,,,,,,,,208.26,,C11H16N2O2,,,,,,
1843,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,,Active,,,,,,,,,,,,530.46,,C26H29Cl2N5O3,,,,,,
1844,COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,,Inactive,,,,,,,,,,,,349.47,,C20H31NO4,,,,,,
1845,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,,Inactive,,,,,,,,,,,,421.3,,C19H14Cl2N2O3S,,,,,,
1846,C1=CC(=CC=C1C(=O)O)N,,Inactive,,,,,,,,,,,,137.14,,C7H7NO2,,,,,,
1847,C1C[C@H](N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,,Inactive,,,,,,,,,,,,303.41,,C17H25N3O2,,,,,,
1848,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,Inactive,,,,,,,,,,,,477.48,,C23H23N7O5,,,,,,
1849,C1=CC=C(C(=C1)C(=O)OCCO)O,,Inactive,,,,,,,,,,,,182.18,,C9H10O4,,,,,,
1850,CC1=CC(=CC=C1)N2CC(OC2=O)CO,,Inactive,,,,,,,,,,,,207.23,,C11H13NO3,,,,,,
1851,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,,Inactive,,,,,,,,,,,,307.4,,C19H21N3O,,,,,,
1852,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,Inactive,,,,,,,,,,,,454.45,,C20H22N8O5,,,,,,
1853,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,,Inactive,,,,,,,,,,,,583.69,,C33H37N5O5,,,,,,
1854,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,Inactive,,,,,,,,,,,,427.42,,C20H21N5O6,,,,,,
1855,C[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,,Inactive,,,,,,,,,,,,325.41,,C19H23N3O2,,,,,,
