ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
1841,CCCC1COC(O1)(CN2C=NC=N2)C3=CC=C(C=C3)C,,Inactive,Leishmania,Extracellular,,,,,,,,-0.679587,1 µM,287.363,,C16H21N3O2,,,,AID_1258,2849942,2849942
1842,C1=CC=C2C(=C1)C=CC=C2N3N=C4C=CC(=CC4=N3)N,,Inactive,Leishmania,Extracellular,,,,,,,,-8.5178,1 µM,260.3,,C16H12N4,,,,AID_1258,721129,721129
1843,C1CCN(CC1)CC2=C(C=CC(=C2)NC3=NS(=O)(=O)C4=CC=CC=C43)O,,Inactive,Leishmania,Extracellular,,,,,,,,-2.37573,1 µM,371.462,,C19H21N3O3S,,,,AID_1258,1131934,1131934
1844,C1CC2=NC(=CN2C1)SCC3=CC=C(C=C3)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,10.9485,1 µM,264.781,,C13H13ClN2S,,,,AID_1258,759935,759935
1845,CN1CCCCC2=C1NC3=CC=CC=C3C2=O,,Inactive,Leishmania,Extracellular,,,,,,,,-2.81305,1 µM,228.295,,C14H16N2O,,,,AID_1258,749451,749451
1846,CC(CCC1=CC=C(C=C1)O)N(C)CCC2=CC=CC=C2,,Inactive,Leishmania,Extracellular,,,,,,,,25.7839,1 µM,283.415,,C19H25NO,,,,AID_1258,2846520,2846520
1847,C1CC2=C(C3=C1C=NN3)NC4=C2C=C(C=C4)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-8.60087,1 µM,243.697,,C13H10ClN3,,,,AID_1258,829981,829981
1848,CC1=CC(=C(C=C1)C)S(=O)(=O)NCCOC(=O)NC2=C(N(C(=S)S2)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-12.9426,1 µM,415.562,,C16H21N3O4S3,,,,AID_1258,2288023,2288023
1849,C1CCN(C1)CCOC2=CC3=CC=CC=C3C=C2,,Inactive,Leishmania,Extracellular,,,,,,,,12.4889,1 µM,241.334,,C16H19NO,,,,AID_1258,867370,867370
1850,CCC(CC)(C#CCN1CCCCC1)OCCC#N,,Inactive,Leishmania,Extracellular,,,,,,,,-4.34532,1 µM,262.397,,C16H26N2O,,,,AID_1258,535113,535113
1851,CC1=CC=C(C=C1)N2N=C3C=CC(=CC3=N2)N,,Inactive,Leishmania,Extracellular,,,,,,,,-16.1727,1 µM,224.267,,C13H12N4,,,,AID_1258,721095,721095
1852,CC(CCC=C(C)C)CN(C)CCC1=CC=CC=N1,,Inactive,Leishmania,Extracellular,,,,,,,,-6.37408,1 µM,260.425,,C17H28N2,,,,AID_1258,3613648,3613648
1853,CCCCNCCCOC1=CC(=CC=C1)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,6.20308,1 µM,241.762,,C13H20ClNO,,,,AID_1258,2250946,2250946
1854,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)SCC=C,,Inactive,Leishmania,Extracellular,,,,,,,,10.9053,1 µM,256.334,,C13H12N4S,,,,AID_1258,5310854,5310854
1855,C1C(C(=O)N(C1=O)CCCN2C=CN=C2)CC3=CC=CC=C3.C(=O)(C(=O)O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-4.78839,1 µM,387.392,,C19H21N3O6,,,,AID_1258,2924879,2924879
1856,CC1=CC(=C(N1C2=CC(=CC=C2)Cl)C)/C=N/N3C=NN=C3,,Inactive,Leishmania,Extracellular,,,,,,,,11.9505,1 µM,299.765,,C15H14ClN5,,,,AID_1258,5347376,5347376
1857,C1CN(C(N1C2=CC=CC=C2)C3=CC=CS3)C4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-5.92804,1 µM,306.434,,C19H18N2S,,,,AID_1258,830758,830758
1858,CCOC(=O)C1=C(NC(=O)NC1C2=CC=C(S2)Br)C,,Inactive,Leishmania,Extracellular,,,,,,,,-8.57144,1 µM,345.218,,C12H13BrN2O3S,,,,AID_1258,2895957,2895957
1859,CC1=CC(NC2=C1C=C(C=C2)OC(=O)C3=CC=CO3)(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,1.88676,1 µM,283.327,,C17H17NO3,,,,AID_1258,698314,698314
1860,C1CCN(C(C1)C2=CN=CC=C2)C(=O)NC3=C(C=C(C=C3)F)F,,Inactive,Leishmania,Extracellular,,,,,,,,9.76284,1 µM,317.339,,C17H17F2N3O,,,,AID_1258,2893801,2893801
1861,COC1=CC=CC(=C1OC)/C=N/N2C(=NN=C2SC)C3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,22.347,1 µM,354.435,,C18H18N4O2S,,,,AID_1258,6860172,6860172
1862,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],,Inactive,Leishmania,Extracellular,,,,,,,,2.45209,1 µM,190.158,,C9H6N2O3,,,,AID_1258,19910,19910
1863,C[C@]12CC[C@H]3C(=CC(=O)[C@H](O3)C(C)(C)O)[C@@]1(CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C)O,,Inactive,Leishmania,Extracellular,,,,,,,,14.2743,1 µM,435.564,,C27H33NO4,,,,AID_1258,105008,105008
1864,CC1=C(C(=C(N=C1C(=O)O)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,,Inactive,Leishmania,Extracellular,,,,,,,,19.247,1 µM,506.471,,C25H22N4O8,,,,AID_1258,5298,5298
1865,CC(C)(C)[C@@]1(CCN2C[C@H]3C4=CC=CC=C4CCC5=C3C(=CC=C5)[C@@H]2C1)O.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,14.8729,1 µM,397.99,,C25H32ClNO,,,,AID_1258,6852400,6852400
1866,CC(C)C[C@H]1C(=O)N2CCCC2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN(C5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,,Inactive,Leishmania,Extracellular,,,,,,,,1.08365,1 µM,575.71,,C32H41N5O5,,,,AID_1258,6852403,6852403
1867,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,,Inactive,Leishmania,Extracellular,,,,,,,,43.486,1 µM,180.21,,C12H8N2,,,,AID_1258,1318,1318
1868,C1=CC=NC(=C1)C2=NC=C(C(=N2)C3=CC=CS3)C4=NN=NN4C5=CC=C(C=C5)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-17.1149,1 µM,417.885,,C20H12ClN7S,,,,AID_1258,3504805,3504805
1869,CC1=CC(=NN1CC(=O)NC2=C3C(=C(C=C2)Br)C=CC=N3)C(F)(F)F,,Inactive,Leishmania,Extracellular,,,,,,,,-13.6764,1 µM,413.197,,C16H12BrF3N4O,,,,AID_1258,4362552,4362552
1870,CN1CCC(CC1)C2(C3=C(SCC4=CC=CC=C42)SC=C3)O,,Inactive,Leishmania,Extracellular,,,,,,,,-7.46845,1 µM,331.506,,C18H21NOS2,,,,AID_1258,9549099,9549099
1871,CC1=CC=C(C=C1)[C@H]2N(N=C(S2)C)/C(=N\C3=NN=C(S3)C)/NC4=CC=C(C=C4)C(C)(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,28.8296,1 µM,464.664,,C24H28N6S2,,,,AID_1258,23350906,23350906
1872,C1=CC=C2C(=C1)NC(=N2)C3=CC(=NN(C3=N)C4=CC=C(C=C4)Cl)C(=O)C5=CC=CS5,,Inactive,Leishmania,Extracellular,,,,,,,,35.0372,1 µM,431.908,,C22H14ClN5OS,,,,AID_1258,1214683,1214683
1873,C1=CC=C(C=C1)N2C(=NN=N2)C3=CN=C(N=C3C4=CC=CS4)C5=CN=CC=C5,,Inactive,Leishmania,Extracellular,,,,,,,,-13.1202,1 µM,383.44,,C20H13N7S,,,,AID_1258,1046840,1046840
1874,CC1=CC(=C(C=C1)CN(C2=NON=C2N)N=NC3=NON=C3N)C,,Inactive,Leishmania,Extracellular,,,,,,,,-2.3789,1 µM,329.324,,C13H15N9O2,,,,AID_1258,5184792,5184792
1875,CC(C)CNCC1=CC(=C(C(=C1)Br)OCC(=O)NC2=CC=CC=C2)OC.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,44.588,1 µM,457.796,,C20H26BrClN2O3,,,,AID_1258,9549142,9549142
1876,CC(C)N(CCN1C2=C(C=C(C=C2)OC)S[C@H]([C@@H](C1=O)OC(=O)C)C3=CC=C(C=C3)OC)C(C)C.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-5.14546,1 µM,537.122,,C27H37ClN2O5S,,,,AID_1258,9549145,9549145
1877,C1=CC=C2C(=C1)C(=CC(=C2N)C(C(F)(F)F)(C(F)(F)F)O)C(C(F)(F)F)(C(F)(F)F)O,,Inactive,Leishmania,Extracellular,,,,,,,,-7.0859,1 µM,475.229,,C16H9F12NO2,,,,AID_1258,4395364,4395364
1878,CCC1=C(C2=CC3=NC(=C(C3=C(N2C1C)C)C)C(=O)OCC)C.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,29.1587,1 µM,348.874,,C19H25ClN2O2,,,,AID_1258,9549156,9549156
1879,C1CCN(CC1)CC(=O)N2CCCC3=C2C(=O)OC4=C3C=C(C=C4)OCC5=CC=CC=C5,,Inactive,Leishmania,Extracellular,,,,,,,,-1.92293,1 µM,432.52,,C26H28N2O4,,,,AID_1258,998884,998884
1880,CN(C)C1=CC=[N+](C=C1)CC2=C(C=CC=C2Cl)Cl.[Cl-],,Inactive,Leishmania,Extracellular,,,,,,,,-1.5592,1 µM,317.647,,C14H15Cl3N2,,,,AID_1258,9549161,9549161
1881,C1CCN(CC1)C2=C(C(=O)C(=C(C2=O)Cl)C3=CN=C(S3)N4CCCCC4)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,1.64175,1 µM,426.369,,C19H21Cl2N3O2S,,,,AID_1258,406171,406171
1882,C[C@]12C[C@]1(C(=C[C@H]3[C@@H]2CC(C3)(C)C)C=O)C=O,,Inactive,Leishmania,Extracellular,,,,,,,,-8.17787,1 µM,232.323,,C15H20O2,,,,AID_1258,37839,37839
1883,C1CSC2=NC(=C(N21)/N=C/C3=CC=C(C=C3)OC(F)F)C4=CC=C(C=C4)OC(F)F,,Inactive,Leishmania,Extracellular,,,,,,,,21.8433,1 µM,437.418,,C20H15F4N3O2S,,,,AID_1258,9594379,9594379
1884,CC(=O)C1=CC2=C(C=C1)NC(C3C2C(C(C3)SC4=CC=CC=C4[N+](=O)[O-])Cl)C5=CC=CC=C5[N+](=O)[O-],,Inactive,Leishmania,Extracellular,,,,,,,,16.4406,1 µM,523.998,,C26H22ClN3O5S,,,,AID_1258,3126197,3126197
1885,C1=CC=NC(=C1)N/C=C(\C=O)/C2=NC3=C(O2)C=CC(=C3)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-1.0985,1 µM,299.717,,C15H10ClN3O2,,,,AID_1258,836595,836595
1886,CCCCCOC1=C(C=C(C=C1)Br)/C(=N/NC2=NCCN2)/C,,Inactive,Leishmania,Extracellular,,,,,,,,34.7726,1 µM,367.291,,C16H23BrN4O,,,,AID_1258,9591709,9591709
1887,CC1(C2(C=CC3=C(O2)C=CC4=CC=CC=C43)N(C(=O)O1)C5=CC=CC=C5)C,,Inactive,Leishmania,Extracellular,,,,,,,,-11.5725,1 µM,357.409,,C23H19NO3,,,,AID_1258,597891,597891
1888,CC1=CC(=C(C=C1)C)N2C(C(=O)N(CC2=O)CCOC)C3=CC=C(C=C3)N(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-14.1092,1 µM,395.503,,C23H29N3O3,,,,AID_1258,3213142,3213142
1889,CCCCCCCSC1=NSC(=N1)N,,Inactive,Leishmania,Extracellular,,,,,,,,-11.6965,1 µM,231.39,,C9H17N3S2,,,,AID_1258,3097007,3097007
1890,CC1=CC(=CC=C1)NC(=S)NC2CC3CCCC(C2)N3CC(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,5.23797,1 µM,345.556,,C20H31N3S,,,,AID_1258,3217885,3217885
1891,CCCCN1C2CCCC1CC(C2)NC(=O)C3CCCCC3,,Inactive,Leishmania,Extracellular,,,,,,,,-7.73311,1 µM,306.494,,C19H34N2O,,,,AID_1258,3218215,3218215
1892,CCCS(=O)(=O)C1=C2C3=CC=CC=C3C=CN2C(=C1S(=O)(=O)CCC)C(=O)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-0.0210476,1 µM,437.539,,C20H23NO6S2,,,,AID_1258,1068376,1068376
1893,C1=CC=C2C=C3C(=CC2=C1)NC(=N3)C4=CC=CC=N4,,Inactive,Leishmania,Extracellular,,,,,,,,-4.5437,1 µM,245.285,,C16H11N3,,,,AID_1258,1084688,1084688
1894,CC1=CC2=C(CSC(SC2)C3=CC=CC=C3O)C=C1C,,Inactive,Leishmania,Extracellular,,,,,,,,-9.40715,1 µM,302.464,,C17H18OS2,,,,AID_1258,596134,596134
1895,C1=CC=C(C=C1)CNC(=S)NC(CC(=O)O)C(=O)O,,Inactive,Leishmania,Extracellular,,,,,,,,3.94192,1 µM,282.321,,C12H14N2O4S,,,,AID_1258,2872319,2872319
1896,C1CN(CC=C1C2=CC=CC=C2)C(=O)CCC(=O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-6.74212,1 µM,259.305,,C15H17NO3,,,,AID_1258,757169,757169
1897,C1CCC(CC1)CC(=O)N2CCC(CC2)C3=NC(=NO3)C4=CC=C(C=C4)S(=O)(=O)N5CCCC5,,Inactive,Leishmania,Extracellular,,,,,,,,2.03179,1 µM,486.638,,C25H34N4O4S,,,,AID_1258,3225852,3225852
1898,COC1=CC=CC=C1NC(=O)CN2CCC(CC2)C(=O)C3=CC=C(C=C3)F,,Inactive,Leishmania,Extracellular,,,,,,,,-11.6056,1 µM,370.424,,C21H23FN2O3,,,,AID_1258,1437901,1437901
1899,CC1=CC2=C(C(=C1)C=O)OC3(C=C2)N(C(=O)C4=CC=CC=C4O3)C,,Inactive,Leishmania,Extracellular,,,,,,,,-8.77394,1 µM,321.332,,C19H15NO4,,,,AID_1258,2865444,2865444
1900,C1=CC=C(C=C1)OC2=C3C4=C(C5=CC=CC=C5C3=O)ON=C4C=C2,,Inactive,Leishmania,Extracellular,,,,,,,,-13.2841,1 µM,313.312,,C20H11NO3,,,,AID_1258,776372,776372
1901,CCOC(=O)C1=C(C2=C(O1)C=CC(=C2Cl)CNC(C)(C)C)C.C(=O)(C(=O)O)O,,Inactive,Leishmania,Extracellular,,,,,,,,7.8165,1 µM,413.854,,C19H24ClNO7,,,,AID_1258,9549482,9549482
1902,CC1=C2C(=CC=C1)C3=C(C(N2)(C)C)SC(=C(C34SC(=C(S4)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,,Inactive,Leishmania,Extracellular,,,,,,,,6.18242,1 µM,563.675,,C25H25NO8S3,,,,AID_1258,2839884,2839884
1903,CC(C1=CC=CC=C1)NC(=O)CSC2=NC3=C(C4=C(S3)CCCC4)C(=O)N2C5=CC=CC=C5,,Inactive,Leishmania,Extracellular,,,,,,,,39.0632,1 µM,475.639,,C26H25N3O2S2,,,,AID_1258,2876582,2876582
1904,CCN(CC)CC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)CN(CC)CC)C=C1.O.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,8.14619,1 µM,491.076,,C26H39ClN4O3,,,,AID_1258,9549497,9549497
1905,CC(C)C(C#CCN1CCCCC1)(C2=CC=CC=C2)O.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,21.1035,1 µM,307.865,,C18H26ClNO,,,,AID_1258,9549498,9549498
1906,C1C(C12C3=C(C4=CC=CC=C24)N=CC=C3)CC(C5=CC=CC=C5)(C6=CC=CC=C6)O,,Inactive,Leishmania,Extracellular,,,,,,,,9.16914,1 µM,389.498,,C28H23NO,,,,AID_1258,3091502,3091502
1907,CC1=CC(=C(C=C1COCC2=CC(=C(C=C2C)C)/C=N/O)/C=N/O)C,,Inactive,Leishmania,Extracellular,,,,,,,,-10.3388,1 µM,340.423,,C20H24N2O3,,,,AID_1258,9556790,9556790
1908,CC1=C(SC(=S)N1C)NC(=O)OC(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,10.0501,1 µM,246.357,,C9H14N2O2S2,,,,AID_1258,739237,739237
1909,CC1=CC2(C(=CC1=O)N(CCO2)CCO)O,,Inactive,Leishmania,Extracellular,,,,,,,,-10.1486,1 µM,225.244,,C11H15NO4,,,,AID_1258,2865279,2865279
1910,CC1=CC=C(C=C1)NC2=NC(=NC(=C2CC=C)C)SC,,Inactive,Leishmania,Extracellular,,,,,,,,24.5182,1 µM,285.416,,C16H19N3S,,,,AID_1258,684377,684377
1911,C1CCC(CC1)C2=CC3=C(C=C2)N4CCN=C5C4=C3CCC5,,Inactive,Leishmania,Extracellular,,,,,,,,15.4998,1 µM,292.426,,C20H24N2,,,,AID_1258,511501,511501
1912,C1CN(CCC1CC2=CC=CC=C2)C3=NC4=CC=CC=C4N5C3=NN=C5,,Inactive,Leishmania,Extracellular,,,,,,,,-11.356,1 µM,343.434,,C21H21N5,,,,AID_1258,820833,820833
1913,C=CCSC(=C(C#N)C#N)C1=CC2=C(N1)CCCC2,,Inactive,Leishmania,Extracellular,,,,,,,,30.4832,1 µM,269.373,,C15H15N3S,,,,AID_1258,3127253,3127253
1914,C1CCC(CC1)C2=CC3=C(C=C2)N4CCCNC5C4=C3CCC5.Cl,,Inactive,Leishmania,Extracellular,,,,,,,,17.0573,1 µM,344.93,,C21H29ClN2,,,,AID_1258,9549549,9549549
1915,COC1=CC=C(C=C1)CN(C(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)F)C(=O)C4=NC=CN=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-1.23571,1 µM,470.504,,C27H23FN4O3,,,,AID_1258,3202130,3202130
1916,C1COC2=C(O1)C=CC(=C2)C3=NN(C=C3C=O)C4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,6.38408,1 µM,306.321,,C18H14N2O3,,,,AID_1258,977138,977138
1917,CC(C)(C)N1C(=NN=N1)CN(CC2=CN=CC=C2)CC3=CC=CC=C3Cl,,Inactive,Leishmania,Extracellular,,,,,,,,2.64042,1 µM,370.888,,C19H23ClN6,,,,AID_1258,1439075,1439075
1918,CC1=CC=C(C=C1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)C2=CC=CO2,,Inactive,Leishmania,Extracellular,,,,,,,,-5.78649,1 µM,406.722,,C15H14Cl3N3O2S,,,,AID_1258,3094956,3094956
1919,C1=CC=C2C(=C1)C(=CN2)C3=C4C=CC=CC4=NC5=CC=CC=C53,,Inactive,Leishmania,Extracellular,,,,,,,,47.2758,1 µM,294.357,,C21H14N2,,,,AID_1258,3131058,3131058
1920,C1CCC(CC1)NC(=O)NC2=CC=CN(C2=O)CC3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,3.96934,1 µM,325.412,,C19H23N3O2,,,,AID_1258,1450035,1450035
1921,CN1C=C(C(=N1)C(=O)N(C)C23CC4CC(C2)CC(C4)C3)Br,,Inactive,Leishmania,Extracellular,,,,,,,,39.3366,1 µM,352.276,,C16H22BrN3O,,,,AID_1258,4174753,4174753
1922,CN1C=C(C=N1)CN(C)C(=O)C2CCCCC2C(=O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-11.5297,1 µM,279.34,,C14H21N3O3,,,,AID_1258,3361482,3361482
1923,C1=CC2=C3C(=C1)N=C4N(C3=CC=C2)C(=CS4)C5=CC=C(C=C5)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-13.5475,1 µM,334.831,,C19H11ClN2S,,,,AID_1258,1818715,1818715
1924,CC(C)N(CC1=CC=CC=C1)CC(COC2=CC=CC3=C2C(=CN3)CC(=O)OC)O.C1=CC=C(C(=C1)C(=O)O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-14.1329,1 µM,548.636,,C31H36N2O7,,,,AID_1258,9549699,9549699
1925,CC1=CC(=CC=C1)CN2C3=C(C(=O)C4=CC=CC=C4C3=O)N=N2,,Inactive,Leishmania,Extracellular,,,,,,,,-26.4332,1 µM,303.321,,C18H13N3O2,,,,AID_1258,849734,849734
1926,C1=CC=C(C(=C1)C2=NN=C(N2N)C3=CC=CC=C3Cl)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-23.8579,1 µM,305.168,,C14H10Cl2N4,,,,AID_1258,826306,826306
1927,COC1=CC=C(C=C1)C2C3=CC=CN3CCN2.C(=C\C(=O)O)\C(=O)O,,Inactive,Leishmania,Extracellular,,,,,,,,-20.1915,1 µM,344.367,,C18H20N2O5,,,,AID_1258,9549747,9549747
1928,COC1=CC=C(C=C1)N2COC3C2C4=CC=CC5=C4C3=CC=C5,,Inactive,Leishmania,Extracellular,,,,,,,,-3.25076,1 µM,303.361,,C20H17NO2,,,,AID_1258,9549752,9549752
1929,CC1=CC=C(C=C1)C(=O)C(=C2SCCCS2)C(=O)/C=C/C3=CC=CC=C3,,Inactive,Leishmania,Extracellular,,,,,,,,19.7119,1 µM,380.534,,C22H20O2S2,,,,AID_1258,1715432,1715432
1930,CC1=CC(=CC=C1)COCC(CC(C)C)N2CCN(CCC2=O)C(=O)C3=CC=C(C=C3)C(C)(C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-8.24306,1 µM,478.677,,C30H42N2O3,,,,AID_1258,6098302,6098302
1931,C[C@H]1CC[C@H](N([C@@H]1C2=CC=C(C=C2)C)C(=O)C3=CC=C(C=C3)/C=N/O[C@@H](C)CN4CCCCC5=C4C=C(C(=N5)C)C)C(=O)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-7.82481,1 µM,610.799,,C37H46N4O4,,,,AID_1258,9556025,9556025
1932,CCC1=C(N=C2CCN(CC2=C1)CC/C(=N/OC[C@@H]3[C@H](C=C[C@H](O3)C4=CC=CC=C4)OC5=CC=C(C=C5)OC)/C)CC,,Inactive,Leishmania,Extracellular,,,,,,,,-4.10878,1 µM,569.746,,C35H43N3O4,,,,AID_1258,9556106,9556106
1933,CC1=CC2=C(CCCCN2CC/C(=N/O[C@@H](C)CN3CCCCC4=C3C=C(C(=N4)C)C)/C)N=C1C,,Inactive,Leishmania,Extracellular,,,,,,,,14.7211,1 µM,477.697,,C29H43N5O,,,,AID_1258,9555997,9555997
1934,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCC(=O)N(CC2)C(CC3=CC=CC=C3)COCC4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-21.6244,1 µM,498.667,,C32H38N2O3,,,,AID_1258,6099895,6099895
1935,C[C@H]1CC[C@H](N([C@@H]1C2=CC=C(C=C2)C)C(=O)C3=CC=C(C=C3)/C=N/OCC[C@@H]4C=C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C(=O)OC,,Inactive,Leishmania,Extracellular,,,,,,,,-16.8606,1 µM,634.726,,C35H42N2O9,,,,AID_1258,9556024,9556024
1936,CCC1=C(N=C2CCN(CC2=C1)CC/C(=N/O[C@@H](C)C3=CC(=NO3)C4=C(C=C(C=C4C)C)C)/C)CC,,Inactive,Leishmania,Extracellular,,,,,,,,-15.047,1 µM,488.676,,C30H40N4O2,,,,AID_1258,9556116,9556116
1937,CC1=CC(=C(C(=C1)C)C2=NOC(=C2)[C@H](C)O/N=C(\C)/CCN3CCC4=NC(=C(C=C4C3)C5=CC=CC=C5)C6=CC=CC=C6)C,,Inactive,Leishmania,Extracellular,,,,,,,,-12.3962,1 µM,584.764,,C38H40N4O2,,,,AID_1258,9556130,9556130
1938,CC1=CC2=C(CCCCN2CC/C(=N/OC[C@@H]3[C@H](C=C[C@H](O3)C4=CC=CC=C4)OC5=CC=C(C=C5)OC)/C)N=C1C,,Inactive,Leishmania,Extracellular,,,,,,,,16.1109,1 µM,555.719,,C34H41N3O4,,,,AID_1258,9555994,9555994
1939,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(=O)N(CC2)C(CC3=CC=CC=C3)COCC4=CC=C(C=C4)C(F)(F)F,,Inactive,Leishmania,Extracellular,,,,,,,,-8.94591,1 µM,560.638,,C29H31F3N2O4S,,,,AID_1258,6096759,6096759
1940,COC1=CC2=C(C=C1)O[C@H]([C@@H](C2=O)O)C3=CC(=C(C=C3)OC)Br,,Inactive,Leishmania,Extracellular,,,,,,,,-58.2479,1 µM,379.206,,C17H15BrO5,,,,AID_1258,9548123,9548123
1941,C[C@H]1CC[C@H]2C(=O)N3[C@@H](CC[C@@H]([C@H]3C4=CC(=CC=C4)N5CCCC5=O)C)C(=O)N2[C@@H]1C6=CC(=CC=C6)N7CCCC7=O,,Inactive,Leishmania,Extracellular,,,,,,,,-13.6551,1 µM,568.718,,C34H40N4O4,,,,AID_1258,6917323,6917323
1942,C[C@H]1CC[C@H]2C(=O)N3[C@@H](CC[C@@H]([C@H]3C4=CC=CC=C4Br)C)C(=O)N2[C@@H]1C5=CC=CC=C5Br,,Inactive,Leishmania,Extracellular,,,,,,,,15.706,1 µM,560.33,,C26H28Br2N2O2,,,,AID_1258,6917321,6917321
1943,CCC1=NC2=CC=CC=C2C3=NC4=CC=CC=C4N13,,Inactive,Leishmania,Extracellular,,,,,,,,-14.7607,1 µM,247.301,,C16H13N3,,,,AID_1258,1489019,1489019
1944,CCOC(=O)C1=C(SC(=S)S1)SCC2=CC(=CC=C2)C(F)(F)F,,Inactive,Leishmania,Extracellular,,,,,,,,-11.3172,1 µM,396.502,,C14H11F3O2S4,,,,AID_1258,3322688,3322688
1945,C1[C@H]2CON([C@H]2C3=C(O1)C=CC4=CC=CC=C43)C(=O)N/C=N/OCC5=CC(=CC=C5)C(F)(F)F,,Inactive,Leishmania,Extracellular,,,,,,,,-2.8662,1 µM,471.435,,C24H20F3N3O4,,,,AID_1258,135473477,135473477
1946,C1CCC2=C(C1)C3=C(N=C2N4CCOCC4)SC5=C3N=CN(C5=O)CCC6=CC=CC=C6,,Inactive,Leishmania,Extracellular,,,,,,,,-10.6648,1 µM,446.576,,C25H26N4O2S,,,,AID_1258,1256456,1256456
1947,CN1C(=NNC1=S)C2=C(C3=C(S2)C=C(C=N3)C(F)(F)F)C4=CC=CC=C4,,Inactive,Leishmania,Extracellular,,,,,,,,-17.6025,1 µM,392.431,,C17H11F3N4S2,,,,AID_1258,1479270,1479270
1948,CC1=C2C(=NN=C(C2=C(N1C(C3=CC=CC=C3)C4=CC=CC=C4)C)C)C,,Inactive,Leishmania,Extracellular,,,,,,,,-11.4984,1 µM,341.458,,C23H23N3,,,,AID_1258,2979096,2979096
1949,CCCOP(=O)(C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])OCCC,,Inactive,Leishmania,Extracellular,,,,,,,,0.570176,1 µM,400.246,,C13H16F3N2O7P,,,,AID_1258,1948114,1948114
1950,CCCCCCC1CC(OC1=O)CSC(=N)N.Br,,Inactive,Leishmania,Extracellular,,,,,,,,3.30796,1 µM,339.299,,C12H23BrN2O2S,,,,AID_1258,9550010,9550010
1951,C1COCCN1C2=NC(=CSC(=C2C#N)NC3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl,,Inactive,Leishmania,Extracellular,,,,,,,,-13.8004,1 µM,457.386,,C22H18Cl2N4OS,,,,AID_1258,3729223,3729223
1952,CCN1C(C2=C(C3=CC=CC=C3C2=O)NC1=O)C4=CC=CC=C4F,,Inactive,Leishmania,Extracellular,,,,,,,,28.6805,1 µM,322.339,,C19H15FN2O2,,,,AID_1258,4555441,4555441
